category,scientific_name,conservation_status,park_name,observations
Vascular Plant,Lewisia triphylla,Safe,Great Smoky Mountains National Park,76
Vascular Plant,Leymus triticoides,Safe,Great Smoky Mountains National Park,94
Vascular Plant,Liatris aspera,Safe,Great Smoky Mountains National Park,101
Vascular Plant,Liatris scariosa,Safe,Great Smoky Mountains National Park,33
Vascular Plant,Liatris spicata,Safe,Great Smoky Mountains National Park,53
Vascular Plant,Liatris squarrosa,Safe,Great Smoky Mountains National Park,67
Vascular Plant,Liatris squarrulosa,Safe,Great Smoky Mountains National Park,69
Vascular Plant,Ligusticum canadense,Safe,Great Smoky Mountains National Park,94
Vascular Plant,Ligusticum canbyi,Safe,Great Smoky Mountains National Park,90
Vascular Plant,Ligusticum filicinum,Safe,Great Smoky Mountains National Park,54
Vascular Plant,Ligusticum grayi,Safe,Great Smoky Mountains National Park,98
Vascular Plant,Ligustrum sinense,Safe,Great Smoky Mountains National Park,34
Vascular Plant,Ligustrum vulgare,Safe,Great Smoky Mountains National Park,99
Vascular Plant,Lilaea scilloides,Safe,Great Smoky Mountains National Park,82
Vascular Plant,Lilium canadense ssp. editorum,Safe,Great Smoky Mountains National Park,54
Vascular Plant,Lilium grayi,Species of Concern,Great Smoky Mountains National Park,89
Vascular Plant,Lilium lancifolium,Safe,Great Smoky Mountains National Park,71
Vascular Plant,Lilium michauxii,Safe,Great Smoky Mountains National Park,73
Vascular Plant,Lilium parvum,Safe,Great Smoky Mountains National Park,89
Vascular Plant,Lilium philadelphicum,Safe,Great Smoky Mountains National Park,93
Vascular Plant,Lilium superbum,Safe,Great Smoky Mountains National Park,63
Vascular Plant,Lilium washingtonianum ssp. washingtonianum,Safe,Great Smoky Mountains National Park,84
Vascular Plant,Limnanthes alba ssp. alba,Safe,Great Smoky Mountains National Park,94
Vascular Plant,Limnanthes alba ssp. versicolor,Safe,Great Smoky Mountains National Park,84
Vascular Plant,Limnanthes montana,Safe,Great Smoky Mountains National Park,106
Vascular Plant,Limnanthes striata,Safe,Great Smoky Mountains National Park,49
Bird,Limnodromus griseus,Safe,Great Smoky Mountains National Park,81
Bird,Limnodromus scolopaceus,Safe,Great Smoky Mountains National Park,39
Bird,Limnothlypis swainsonii,Safe,Great Smoky Mountains National Park,56
Bird,Limosa fedoa,Species of Concern,Great Smoky Mountains National Park,82
Bird,Limosa haemastica,Safe,Great Smoky Mountains National Park,77
Vascular Plant,Limosella acaulis,Safe,Great Smoky Mountains National Park,83
Vascular Plant,Limosella aquatica,Safe,Great Smoky Mountains National Park,112
Vascular Plant,Linanthus bicolor,Safe,Great Smoky Mountains National Park,37
Vascular Plant,Linanthus ciliatus,Safe,Great Smoky Mountains National Park,100
Vascular Plant,Linanthus dichotomus,Safe,Great Smoky Mountains National Park,82
Vascular Plant,Linanthus filipes,Safe,Great Smoky Mountains National Park,74
Vascular Plant,Linanthus harknessii,Safe,Great Smoky Mountains National Park,89
Vascular Plant,Linanthus montanus,Safe,Great Smoky Mountains National Park,79
Vascular Plant,Linanthus nuttallii ssp. pubescens,Safe,Great Smoky Mountains National Park,46
Vascular Plant,Linaria dalmatica,Safe,Great Smoky Mountains National Park,71
Vascular Plant,Linaria vulgaris,Safe,Great Smoky Mountains National Park,132
Vascular Plant,Linaria vulgaris,Safe,Great Smoky Mountains National Park,68
Vascular Plant,Lindera benzoin,Safe,Great Smoky Mountains National Park,69
Vascular Plant,Lindernia dubia,Safe,Great Smoky Mountains National Park,45
Vascular Plant,Lindernia dubia,Safe,Great Smoky Mountains National Park,96
Vascular Plant,Lindernia dubia var. anagallidea,Safe,Great Smoky Mountains National Park,113
Vascular Plant,Lindernia dubia var. anagallidea,Safe,Great Smoky Mountains National Park,70
Vascular Plant,Lindernia dubia var. dubia,Safe,Great Smoky Mountains National Park,99
Vascular Plant,Linnaea borealis,Safe,Great Smoky Mountains National Park,95
Vascular Plant,Linnaea borealis var. longiflora,Safe,Great Smoky Mountains National Park,96
Vascular Plant,Linum intercursum,Safe,Great Smoky Mountains National Park,85
Vascular Plant,Linum lewisii var. alpicola,Safe,Great Smoky Mountains National Park,99
Vascular Plant,Linum lewisii var. lewisii,Safe,Great Smoky Mountains National Park,68
Vascular Plant,Linum medium var. texanum,Safe,Great Smoky Mountains National Park,91
Vascular Plant,Linum striatum,Safe,Great Smoky Mountains National Park,88
Vascular Plant,Linum virginianum,Safe,Great Smoky Mountains National Park,83
Vascular Plant,Liparis liliifolia,Safe,Great Smoky Mountains National Park,49
Vascular Plant,Liparis loeselii,Safe,Great Smoky Mountains National Park,68
Vascular Plant,Lipocarpha micrantha,Safe,Great Smoky Mountains National Park,66
Vascular Plant,Lipocarpha occidentalis,Safe,Great Smoky Mountains National Park,50
Vascular Plant,Liquidambar styraciflua,Safe,Great Smoky Mountains National Park,84
Vascular Plant,Liriodendron tulipifera,Safe,Great Smoky Mountains National Park,75
Vascular Plant,Liriope spicatum,Safe,Great Smoky Mountains National Park,58
Vascular Plant,Listera borealis,Safe,Great Smoky Mountains National Park,94
Vascular Plant,Listera caurina,Safe,Great Smoky Mountains National Park,70
Vascular Plant,Listera convallarioides,Safe,Great Smoky Mountains National Park,102
Vascular Plant,Listera cordata,Safe,Great Smoky Mountains National Park,90
Vascular Plant,Listera smallii,Safe,Great Smoky Mountains National Park,71
Amphibian,Lithobates catesbeianus,Safe,Great Smoky Mountains National Park,66
Vascular Plant,Lithocarpus densiflorus var. echinoides,Safe,Great Smoky Mountains National Park,40
Vascular Plant,Lithophragma affine,Safe,Great Smoky Mountains National Park,69
Vascular Plant,Lithophragma bolanderi,Safe,Great Smoky Mountains National Park,84
Vascular Plant,Lithophragma glabrum,Safe,Great Smoky Mountains National Park,108
Vascular Plant,Lithophragma heterophyllum,Safe,Great Smoky Mountains National Park,60
Vascular Plant,Lithophragma parviflorum,Safe,Great Smoky Mountains National Park,87
Vascular Plant,Lithophragma tenellum,Safe,Great Smoky Mountains National Park,83
Vascular Plant,Lithospermum arvense,Safe,Great Smoky Mountains National Park,98
Vascular Plant,Lithospermum canescens,Safe,Great Smoky Mountains National Park,73
Vascular Plant,Lithospermum incisum,Safe,Great Smoky Mountains National Park,65
Vascular Plant,Lithospermum ruderale,Safe,Great Smoky Mountains National Park,39
Vascular Plant,Lloydia serotina,Safe,Great Smoky Mountains National Park,90
Vascular Plant,Lobelia amoena,Safe,Great Smoky Mountains National Park,68
Vascular Plant,Lobelia cardinalis,Safe,Great Smoky Mountains National Park,83
Vascular Plant,Lobelia inflata,Safe,Great Smoky Mountains National Park,48
Vascular Plant,Lobelia puberula,Safe,Great Smoky Mountains National Park,101
Vascular Plant,Lobelia siphilitica,Safe,Great Smoky Mountains National Park,74
Vascular Plant,Lobelia spicata var. leptostachys,Safe,Great Smoky Mountains National Park,98
Nonvascular Plant,Loeskeobryum brevirostre,Safe,Great Smoky Mountains National Park,69
Vascular Plant,Logfia arvensis,Safe,Great Smoky Mountains National Park,74
Vascular Plant,Lolium arundinaceum,Safe,Great Smoky Mountains National Park,88
Vascular Plant,Lolium multiflorum,Safe,Great Smoky Mountains National Park,111
Vascular Plant,Lolium perenne,Safe,Great Smoky Mountains National Park,99
Vascular Plant,Lolium perenne,Safe,Great Smoky Mountains National Park,67
Vascular Plant,Lolium perenne ssp. multiflorum,Safe,Great Smoky Mountains National Park,95
Vascular Plant,Lolium perenne ssp. perenne,Safe,Great Smoky Mountains National Park,92
Vascular Plant,Lolium pratense,Safe,Great Smoky Mountains National Park,73
Vascular Plant,Lolium temulentum,Safe,Great Smoky Mountains National Park,73
Vascular Plant,Lomatium ambiguum,Safe,Great Smoky Mountains National Park,98
Vascular Plant,Lomatium congdonii,Species of Concern,Great Smoky Mountains National Park,70
Vascular Plant,Lomatium cous,Safe,Great Smoky Mountains National Park,78
Vascular Plant,Lomatium dissectum var. dissectum,Safe,Great Smoky Mountains National Park,87
Vascular Plant,Lomatium dissectum var. multifidum,Safe,Great Smoky Mountains National Park,67
Vascular Plant,Lomatium macrocarpum,Safe,Great Smoky Mountains National Park,69
Vascular Plant,Lomatium nevadense var. parishii,Safe,Great Smoky Mountains National Park,57
Vascular Plant,Lomatium torreyi,Safe,Great Smoky Mountains National Park,61
Vascular Plant,Lomatium utriculatum,Safe,Great Smoky Mountains National Park,69
Vascular Plant,Lonicera caerulea,Safe,Great Smoky Mountains National Park,68
Vascular Plant,Lonicera canadensis,Safe,Great Smoky Mountains National Park,71
Vascular Plant,Lonicera conjugialis,Safe,Great Smoky Mountains National Park,56
Vascular Plant,Lonicera flava,Safe,Great Smoky Mountains National Park,106
Vascular Plant,Lonicera fragrantissima,Safe,Great Smoky Mountains National Park,62
Vascular Plant,Lonicera interrupta,Safe,Great Smoky Mountains National Park,101
Vascular Plant,Lonicera involucrata,Safe,Great Smoky Mountains National Park,79
Vascular Plant,Lonicera involucrata var. involucrata,Safe,Great Smoky Mountains National Park,73
Vascular Plant,Lonicera japonica,Safe,Great Smoky Mountains National Park,107
Vascular Plant,Lonicera korolkowii,Safe,Great Smoky Mountains National Park,52
Vascular Plant,Lonicera maackii,Safe,Great Smoky Mountains National Park,79
Vascular Plant,Lonicera morrowii,Safe,Great Smoky Mountains National Park,43
Vascular Plant,Lonicera sempervirens,Safe,Great Smoky Mountains National Park,82
Vascular Plant,Lonicera standishii,Safe,Great Smoky Mountains National Park,79
Vascular Plant,Lonicera tatarica,Safe,Great Smoky Mountains National Park,80
Vascular Plant,Lonicera utahensis,Safe,Great Smoky Mountains National Park,54
Mammal,Lontra canadensis,Safe,Great Smoky Mountains National Park,69
Nonvascular Plant,Lophocolea appalachiana,Species of Concern,Great Smoky Mountains National Park,91
Nonvascular Plant,Lophocolea muricata,Safe,Great Smoky Mountains National Park,35
Bird,Lophodytes cucullatus,Safe,Great Smoky Mountains National Park,77
Vascular Plant,Lotus argophyllus var. fremontii,Safe,Great Smoky Mountains National Park,64
Vascular Plant,Lotus corniculatus,Safe,Great Smoky Mountains National Park,70
Vascular Plant,Lotus crassifolius var. crassifolius,Safe,Great Smoky Mountains National Park,77
Vascular Plant,Lotus humistratus,Safe,Great Smoky Mountains National Park,69
Vascular Plant,Lotus micranthus,Safe,Great Smoky Mountains National Park,87
Vascular Plant,Lotus nevadensis var. nevadensis,Safe,Great Smoky Mountains National Park,107
Vascular Plant,Lotus oblongifolius var. oblongifolius,Safe,Great Smoky Mountains National Park,75
Vascular Plant,Lotus scoparius var. scoparius,Safe,Great Smoky Mountains National Park,110
Vascular Plant,Lotus strigosus,Safe,Great Smoky Mountains National Park,117
Vascular Plant,Lotus wrangelianus,Safe,Great Smoky Mountains National Park,100
Bird,Loxia curvirostra,Species of Concern,Great Smoky Mountains National Park,47
Bird,Loxia leucoptera,Safe,Great Smoky Mountains National Park,54
Vascular Plant,Ludwigia alternifolia,Safe,Great Smoky Mountains National Park,98
Vascular Plant,Ludwigia decurrens,Safe,Great Smoky Mountains National Park,79
Vascular Plant,Ludwigia grandiflora,Safe,Great Smoky Mountains National Park,78
Vascular Plant,Ludwigia palustris,Safe,Great Smoky Mountains National Park,85
Vascular Plant,Ludwigia palustris,Safe,Great Smoky Mountains National Park,83
Vascular Plant,Ludwigia peploides ssp. glabrescens,Safe,Great Smoky Mountains National Park,61
Vascular Plant,Ludwigia uruguayensis,Safe,Great Smoky Mountains National Park,51
Vascular Plant,Lunaria annua,Safe,Great Smoky Mountains National Park,65
Vascular Plant,Lunaria annua,Safe,Great Smoky Mountains National Park,95
Vascular Plant,Lupinus adsurgens,Safe,Great Smoky Mountains National Park,72
Vascular Plant,Lupinus albicaulis,Safe,Great Smoky Mountains National Park,65
Vascular Plant,Lupinus albifrons var. albifrons,Safe,Great Smoky Mountains National Park,69
Vascular Plant,Lupinus andersonii,Safe,Great Smoky Mountains National Park,44
Vascular Plant,Lupinus arbustus,Safe,Great Smoky Mountains National Park,84
Vascular Plant,Lupinus argenteus var. argenteus,Safe,Great Smoky Mountains National Park,95
Vascular Plant,Lupinus argenteus var. laxiflorus,Safe,Great Smoky Mountains National Park,109
Vascular Plant,Lupinus argenteus var. meionanthus,Safe,Great Smoky Mountains National Park,106
Vascular Plant,Lupinus benthamii,Safe,Great Smoky Mountains National Park,59
Vascular Plant,Lupinus bicolor,Safe,Great Smoky Mountains National Park,59
Vascular Plant,Lupinus breweri var. breweri,Safe,Great Smoky Mountains National Park,32
Vascular Plant,Lupinus breweri var. bryoides,Safe,Great Smoky Mountains National Park,76
Vascular Plant,Lupinus breweri var. grandiflorus,Safe,Great Smoky Mountains National Park,62
Vascular Plant,Lupinus covillei,Safe,Great Smoky Mountains National Park,82
Vascular Plant,Lupinus formosus var. formosus,Safe,Great Smoky Mountains National Park,67
Vascular Plant,Lupinus fulcratus,Safe,Great Smoky Mountains National Park,71
Vascular Plant,Lupinus gracilentus,Safe,Great Smoky Mountains National Park,45
Vascular Plant,Lupinus grayi,Safe,Great Smoky Mountains National Park,58
Vascular Plant,Lupinus latifolius,Safe,Great Smoky Mountains National Park,71
Vascular Plant,Lupinus nanus,Safe,Great Smoky Mountains National Park,24
Vascular Plant,Lupinus pratensis var. pratensis,Safe,Great Smoky Mountains National Park,91
Vascular Plant,Lupinus rivularis,Safe,Great Smoky Mountains National Park,61
Vascular Plant,Lupinus sericeus,Safe,Great Smoky Mountains National Park,44
Vascular Plant,Lupinus stiversii,Safe,Great Smoky Mountains National Park,93
Mammal,Lutra canadensis,Safe,Great Smoky Mountains National Park,62
Mammal,Lutra canadensis,Safe,Great Smoky Mountains National Park,65
Fish,Luxilus chrysocephalus,Safe,Great Smoky Mountains National Park,55
Fish,Luxilus coccogenis,Safe,Great Smoky Mountains National Park,35
Fish,Luxilus cornutus,Safe,Great Smoky Mountains National Park,77
Vascular Plant,Luzula acuminata,Safe,Great Smoky Mountains National Park,75
Vascular Plant,Luzula acuminata var. acuminata,Safe,Great Smoky Mountains National Park,77
Vascular Plant,Luzula acuminata var. carolinae,Safe,Great Smoky Mountains National Park,67
Vascular Plant,Luzula bulbosa,Safe,Great Smoky Mountains National Park,64
Vascular Plant,Luzula comosa,Safe,Great Smoky Mountains National Park,73
Vascular Plant,Luzula divaricata,Safe,Great Smoky Mountains National Park,72
Vascular Plant,Luzula echinata,Safe,Great Smoky Mountains National Park,51
Vascular Plant,Luzula glabrata var. hitchcockii,Safe,Great Smoky Mountains National Park,25
Vascular Plant,Luzula multiflora,Safe,Great Smoky Mountains National Park,57
Vascular Plant,Luzula multiflora,Safe,Great Smoky Mountains National Park,92
Vascular Plant,Luzula orestera,Safe,Great Smoky Mountains National Park,53
Vascular Plant,Luzula parviflora,Safe,Great Smoky Mountains National Park,82
Vascular Plant,Luzula spicata,Safe,Great Smoky Mountains National Park,93
Vascular Plant,Luzula subcongesta,Safe,Great Smoky Mountains National Park,92
Vascular Plant,Lychnis coronaria,Safe,Great Smoky Mountains National Park,87
Vascular Plant,Lycium barbarum,Safe,Great Smoky Mountains National Park,96
Vascular Plant,Lycopersicon esculentum,Safe,Great Smoky Mountains National Park,59
Vascular Plant,Lycopodiella inundata,Safe,Great Smoky Mountains National Park,86
Vascular Plant,Lycopodium annotinum,Safe,Great Smoky Mountains National Park,26
Vascular Plant,Lycopodium annotinum,Safe,Great Smoky Mountains National Park,76
Vascular Plant,Lycopodium clavatum,Safe,Great Smoky Mountains National Park,50
Vascular Plant,Lycopodium complanatum,Safe,Great Smoky Mountains National Park,83
Vascular Plant,Lycopodium dendroideum,Safe,Great Smoky Mountains National Park,68
Vascular Plant,Lycopodium digitatum,Safe,Great Smoky Mountains National Park,114
Vascular Plant,Lycopodium hickeyi,Safe,Great Smoky Mountains National Park,97
Vascular Plant,Lycopodium obscurum,Safe,Great Smoky Mountains National Park,64
Vascular Plant,Lycopodium tristachyum,Safe,Great Smoky Mountains National Park,90
Vascular Plant,Lycopus americanus,Safe,Great Smoky Mountains National Park,100
Vascular Plant,Lycopus americanus,Safe,Great Smoky Mountains National Park,99
Vascular Plant,Lycopus asper,Safe,Great Smoky Mountains National Park,51
Vascular Plant,Lycopus rubellus,Safe,Great Smoky Mountains National Park,65
Vascular Plant,Lycopus uniflorus,Safe,Great Smoky Mountains National Park,58
Vascular Plant,Lycopus uniflorus,Safe,Great Smoky Mountains National Park,78
Vascular Plant,Lycopus virginicus,Safe,Great Smoky Mountains National Park,82
Vascular Plant,Lycopus X sherardii,Safe,Great Smoky Mountains National Park,48
Vascular Plant,Lycoris radiata,Safe,Great Smoky Mountains National Park,67
Vascular Plant,Lygodium palmatum,Safe,Great Smoky Mountains National Park,77
Mammal,Lynx canadensis,Safe,Great Smoky Mountains National Park,59
Mammal,Lynx rufus,Safe,Great Smoky Mountains National Park,30
Vascular Plant,Lyonia ligustrina,Safe,Great Smoky Mountains National Park,113
Vascular Plant,Lysichiton americanus,Safe,Great Smoky Mountains National Park,62
Vascular Plant,Lysimachia ciliata,Safe,Great Smoky Mountains National Park,66
Vascular Plant,Lysimachia fraseri,Species of Concern,Great Smoky Mountains National Park,80
Vascular Plant,Lysimachia hybrida,Safe,Great Smoky Mountains National Park,93
Vascular Plant,Lysimachia lanceolata,Safe,Great Smoky Mountains National Park,74
Vascular Plant,Lysimachia nummularia,Safe,Great Smoky Mountains National Park,54
Vascular Plant,Lysimachia quadrifolia,Safe,Great Smoky Mountains National Park,50
Vascular Plant,Lysimachia terrestris,Safe,Great Smoky Mountains National Park,75
Vascular Plant,Lysimachia thyrsiflora,Safe,Great Smoky Mountains National Park,53
Vascular Plant,Lysimachia tonsa,Safe,Great Smoky Mountains National Park,84
Vascular Plant,Lythrum hyssopifolia,Safe,Great Smoky Mountains National Park,108
Fish,Lythrurus lirus,Safe,Great Smoky Mountains National Park,90
Vascular Plant,Machaeranthera canescens var. canescens,Safe,Great Smoky Mountains National Park,97
Vascular Plant,Maclura pomifera,Safe,Great Smoky Mountains National Park,73
Nonvascular Plant,Macrocoma sullivantii,Safe,Great Smoky Mountains National Park,65
Vascular Plant,Madia bolanderi,Safe,Great Smoky Mountains National Park,119
Vascular Plant,Madia elegans ssp. elegans,Safe,Great Smoky Mountains National Park,82
Vascular Plant,Madia elegans ssp. vernalis,Safe,Great Smoky Mountains National Park,88
Vascular Plant,Madia exigua,Safe,Great Smoky Mountains National Park,121
Vascular Plant,Madia glomerata,Safe,Great Smoky Mountains National Park,82
Vascular Plant,Madia gracilis,Safe,Great Smoky Mountains National Park,41
Vascular Plant,Madia minima,Safe,Great Smoky Mountains National Park,38
Vascular Plant,Madia yosemitana,Safe,Great Smoky Mountains National Park,81
Vascular Plant,Magnolia acuminata,Safe,Great Smoky Mountains National Park,76
Vascular Plant,Magnolia fraseri,Safe,Great Smoky Mountains National Park,55
Vascular Plant,Magnolia grandiflora,Safe,Great Smoky Mountains National Park,86
Vascular Plant,Magnolia macrophylla,Safe,Great Smoky Mountains National Park,114
Vascular Plant,Magnolia tripetala,Safe,Great Smoky Mountains National Park,92
Vascular Plant,Mahonia bealei,Safe,Great Smoky Mountains National Park,99
Vascular Plant,Mahonia repens,Safe,Great Smoky Mountains National Park,51
Vascular Plant,Maianthemum canadense,Safe,Great Smoky Mountains National Park,94
Vascular Plant,Maianthemum racemosum ssp. racemosum,Safe,Great Smoky Mountains National Park,71
Vascular Plant,Maianthemum stellatum,Safe,Great Smoky Mountains National Park,77
Vascular Plant,Malacothrix floccifera,Safe,Great Smoky Mountains National Park,66
Vascular Plant,Malaxis unifolia,Safe,Great Smoky Mountains National Park,56
Vascular Plant,Malus angustifolia,Safe,Great Smoky Mountains National Park,71
Vascular Plant,Malus coronaria,Safe,Great Smoky Mountains National Park,75
Vascular Plant,Malus pumila,Safe,Great Smoky Mountains National Park,102
Vascular Plant,Malus pumila,Safe,Great Smoky Mountains National Park,52
Vascular Plant,Malva moschata,Safe,Great Smoky Mountains National Park,14
Vascular Plant,Malva neglecta,Safe,Great Smoky Mountains National Park,80
Vascular Plant,Malva neglecta,Safe,Great Smoky Mountains National Park,63
Vascular Plant,Malva nicaeensis,Safe,Great Smoky Mountains National Park,60
Vascular Plant,Malva parviflora,Safe,Great Smoky Mountains National Park,81
Vascular Plant,Malva pusilla,Safe,Great Smoky Mountains National Park,66
Vascular Plant,Malva sylvestris,Safe,Great Smoky Mountains National Park,71
Vascular Plant,Manfreda virginica,Safe,Great Smoky Mountains National Park,61
Vascular Plant,Marah fabaceus,Safe,Great Smoky Mountains National Park,75
Vascular Plant,Marah horridus,Safe,Great Smoky Mountains National Park,71
Vascular Plant,Marah watsonii,Safe,Great Smoky Mountains National Park,76
Mammal,Marmota flaviventris,Safe,Great Smoky Mountains National Park,58
Mammal,Marmota monax,Safe,Great Smoky Mountains National Park,80
Vascular Plant,Marrubium vulgare,Safe,Great Smoky Mountains National Park,56
Vascular Plant,Marrubium vulgare,Safe,Great Smoky Mountains National Park,81
Vascular Plant,Marsilea vestita ssp. vestita,Safe,Great Smoky Mountains National Park,84
Mammal,Martes americana,Safe,Great Smoky Mountains National Park,63
Mammal,Martes americana,Safe,Great Smoky Mountains National Park,56
Mammal,Martes pennanti,Safe,Great Smoky Mountains National Park,68
Reptile,Masticophis lateralis lateralis,Safe,Great Smoky Mountains National Park,75
Vascular Plant,Matelea gonocarpos,Safe,Great Smoky Mountains National Park,76
Vascular Plant,Matelea obliqua,Safe,Great Smoky Mountains National Park,91
Vascular Plant,Matricaria discoidea,Safe,Great Smoky Mountains National Park,87
Vascular Plant,Matricaria matricarioides,Safe,Great Smoky Mountains National Park,68
Vascular Plant,Mazus miquelii,Safe,Great Smoky Mountains National Park,28
Vascular Plant,Mazus pumilus,Safe,Great Smoky Mountains National Park,60
Vascular Plant,Medeola virginiana,Safe,Great Smoky Mountains National Park,66
Vascular Plant,Medicago lupulina,Safe,Great Smoky Mountains National Park,60
Vascular Plant,Medicago lupulina,Safe,Great Smoky Mountains National Park,114
Vascular Plant,Medicago polymorpha,Safe,Great Smoky Mountains National Park,68
Vascular Plant,Medicago sativa,Safe,Great Smoky Mountains National Park,87
Bird,Megaceryle alcyon,Safe,Great Smoky Mountains National Park,70
Bird,Megascops asio,Safe,Great Smoky Mountains National Park,44
Bird,Megascops asio,Safe,Great Smoky Mountains National Park,97
Bird,Megascops kennicottii,Safe,Great Smoky Mountains National Park,70
Vascular Plant,Melampyrum lineare,Safe,Great Smoky Mountains National Park,87
Bird,Melanerpes carolinus,Safe,Great Smoky Mountains National Park,78
Bird,Melanerpes erythrocephalus,Safe,Great Smoky Mountains National Park,84
Bird,Melanerpes formicivorus,Safe,Great Smoky Mountains National Park,89
Bird,Melanerpes lewis,Safe,Great Smoky Mountains National Park,65
Bird,Melanerpes lewis,Safe,Great Smoky Mountains National Park,82
Bird,Melanitta deglandi,Safe,Great Smoky Mountains National Park,115
Bird,Melanitta fusca,Safe,Great Smoky Mountains National Park,114
Bird,Melanitta nigra,Safe,Great Smoky Mountains National Park,80
Bird,Melanitta perspicillata,Safe,Great Smoky Mountains National Park,76
Vascular Plant,Melanthium latifolium,Safe,Great Smoky Mountains National Park,86
Vascular Plant,Melanthium parviflorum,Safe,Great Smoky Mountains National Park,65
Bird,Meleagris gallopavo,Safe,Great Smoky Mountains National Park,44
Vascular Plant,Melica aristata,Safe,Great Smoky Mountains National Park,101
Vascular Plant,Melica bulbosa,Safe,Great Smoky Mountains National Park,102
Vascular Plant,Melica californica,Safe,Great Smoky Mountains National Park,77
Vascular Plant,Melica harfordii,Safe,Great Smoky Mountains National Park,64
Vascular Plant,Melica imperfecta,Safe,Great Smoky Mountains National Park,80
Vascular Plant,Melica mutica,Safe,Great Smoky Mountains National Park,73
Vascular Plant,Melica spectabilis,Safe,Great Smoky Mountains National Park,39
Vascular Plant,Melica stricta,Safe,Great Smoky Mountains National Park,76
Vascular Plant,Melica subulata,Safe,Great Smoky Mountains National Park,70
Vascular Plant,Melilotus alba,Safe,Great Smoky Mountains National Park,66
Vascular Plant,Melilotus albus,Safe,Great Smoky Mountains National Park,91
Vascular Plant,Melilotus albus,Safe,Great Smoky Mountains National Park,77
Vascular Plant,Melilotus indica,Safe,Great Smoky Mountains National Park,68
Vascular Plant,Melilotus officinalis,Safe,Great Smoky Mountains National Park,80
Vascular Plant,Melilotus officinalis,Safe,Great Smoky Mountains National Park,76
Vascular Plant,Melissa officinalis,Safe,Great Smoky Mountains National Park,99
Bird,Melospiza georgiana,Safe,Great Smoky Mountains National Park,40
Bird,Melospiza lincolnii,Species of Concern,Great Smoky Mountains National Park,63
Bird,Melospiza melodia,Safe,Great Smoky Mountains National Park,86
Vascular Plant,Melothria pendula,Safe,Great Smoky Mountains National Park,54
Bird,Melozone crissalis,Safe,Great Smoky Mountains National Park,73
Vascular Plant,Menispermum canadense,Safe,Great Smoky Mountains National Park,93
Vascular Plant,Mentha arvensis,Safe,Great Smoky Mountains National Park,63
Vascular Plant,Mentha arvensis,Safe,Great Smoky Mountains National Park,71
Vascular Plant,Mentha spicata,Safe,Great Smoky Mountains National Park,95
Vascular Plant,Mentha suaveolens,Safe,Great Smoky Mountains National Park,57
Vascular Plant,Mentha X gracilis,Safe,Great Smoky Mountains National Park,57
Vascular Plant,Mentha X piperita,Safe,Great Smoky Mountains National Park,82
Vascular Plant,Mentzelia albicaulis,Safe,Great Smoky Mountains National Park,105
Vascular Plant,Mentzelia crocea,Safe,Great Smoky Mountains National Park,59
Vascular Plant,Mentzelia decapetala,Safe,Great Smoky Mountains National Park,58
Vascular Plant,Mentzelia dispersa,Safe,Great Smoky Mountains National Park,67
Vascular Plant,Mentzelia laevicaulis var. laevicaulis,Safe,Great Smoky Mountains National Park,83
Vascular Plant,Mentzelia lindleyi,Safe,Great Smoky Mountains National Park,99
Vascular Plant,Mentzelia montana,Safe,Great Smoky Mountains National Park,67
Vascular Plant,Menyanthes trifoliata,Safe,Great Smoky Mountains National Park,62
Vascular Plant,Menziesia pilosa,Safe,Great Smoky Mountains National Park,81
Mammal,Mephitis mephitis,Safe,Great Smoky Mountains National Park,63
Bird,Mergus merganser,Safe,Great Smoky Mountains National Park,94
Bird,Mergus serrator,Safe,Great Smoky Mountains National Park,64
Vascular Plant,Mertensia alpina,Safe,Great Smoky Mountains National Park,87
Vascular Plant,Mertensia ciliata,Safe,Great Smoky Mountains National Park,68
Vascular Plant,Mertensia ciliata var. ciliata,Safe,Great Smoky Mountains National Park,67
Vascular Plant,Mertensia oblongifolia,Safe,Great Smoky Mountains National Park,99
Vascular Plant,Mertensia virginica,Safe,Great Smoky Mountains National Park,69
Fish,Micropterus dolomieu,Safe,Great Smoky Mountains National Park,112
Fish,Micropterus punctulatus,Safe,Great Smoky Mountains National Park,108
Fish,Micropterus salmoides,Safe,Great Smoky Mountains National Park,100
Vascular Plant,Micropus californicus var. californicus,Safe,Great Smoky Mountains National Park,87
Vascular Plant,Microseris nutans,Safe,Great Smoky Mountains National Park,79
Vascular Plant,Microstegium vimineum,Safe,Great Smoky Mountains National Park,69
Vascular Plant,Microsteris gracilis var. humilior,Safe,Great Smoky Mountains National Park,61
Vascular Plant,Microthlaspi perfoliatum,Safe,Great Smoky Mountains National Park,66
Mammal,Microtus californicus,Safe,Great Smoky Mountains National Park,71
Mammal,Microtus chrotorrhinus,Safe,Great Smoky Mountains National Park,28
Mammal,Microtus longicaudus,Safe,Great Smoky Mountains National Park,121
Mammal,Microtus longicaudus,Safe,Great Smoky Mountains National Park,91
Mammal,Microtus montanus,Safe,Great Smoky Mountains National Park,84
Mammal,Microtus pennsylvanicus,Safe,Great Smoky Mountains National Park,70
Mammal,Microtus pinetorum,Safe,Great Smoky Mountains National Park,94
Mammal,Microtus richardsoni,Safe,Great Smoky Mountains National Park,39
Nonvascular Plant,Mielichhoferia mielichhoferiana,Safe,Great Smoky Mountains National Park,45
