category,scientific_name,conservation_status,park_name,observations
Vascular Plant,Juncus ensifolius var. montanus,Safe,Bryce National Park,83
Vascular Plant,Juncus filiformis,Safe,Bryce National Park,88
Vascular Plant,Juncus gymnocarpus,Safe,Bryce National Park,129
Vascular Plant,Juncus hallii,Safe,Bryce National Park,143
Vascular Plant,Juncus hemiendytus var. abjectus,Safe,Bryce National Park,81
Vascular Plant,Juncus hemiendytus var. hemiendytus,Safe,Bryce National Park,93
Vascular Plant,Juncus interior,Safe,Bryce National Park,97
Vascular Plant,Juncus longii,Safe,Bryce National Park,90
Vascular Plant,Juncus longistylis,Safe,Bryce National Park,81
Vascular Plant,Juncus macrandrus,Safe,Bryce National Park,128
Vascular Plant,Juncus marginatus,Safe,Bryce National Park,106
Vascular Plant,Juncus mertensianus,Safe,Bryce National Park,119
Vascular Plant,Juncus mexicanus,Safe,Bryce National Park,67
Vascular Plant,Juncus nevadensis,Safe,Bryce National Park,87
Vascular Plant,Juncus nodosus,Safe,Bryce National Park,105
Vascular Plant,Juncus occidentalis,Safe,Bryce National Park,157
Vascular Plant,Juncus orthophyllus,Safe,Bryce National Park,100
Vascular Plant,Juncus oxymeris,Safe,Bryce National Park,95
Vascular Plant,Juncus parryi,Safe,Bryce National Park,100
Vascular Plant,Juncus regelii,Safe,Bryce National Park,84
Vascular Plant,Juncus saximontanus,Safe,Bryce National Park,128
Vascular Plant,Juncus scirpoides,Safe,Bryce National Park,144
Vascular Plant,Juncus subcaudatus var. subcaudatus,Safe,Bryce National Park,66
Vascular Plant,Juncus tenuis,Safe,Bryce National Park,117
Vascular Plant,Juncus tenuis,Safe,Bryce National Park,80
Vascular Plant,Juncus tiehmii,Safe,Bryce National Park,91
Vascular Plant,Juncus torreyi,Safe,Bryce National Park,102
Vascular Plant,Juncus trifidus,Safe,Bryce National Park,73
Vascular Plant,Juncus triformis,Safe,Bryce National Park,104
Vascular Plant,Juncus uncialis,Safe,Bryce National Park,122
Vascular Plant,Juncus vaseyi,Safe,Bryce National Park,72
Vascular Plant,Juncus xiphioides,Safe,Bryce National Park,114
Vascular Plant,Juniperus chinensis,Safe,Bryce National Park,89
Vascular Plant,Juniperus communis,Safe,Bryce National Park,107
Vascular Plant,Juniperus communis var. depressa,Safe,Bryce National Park,109
Vascular Plant,Juniperus occidentalis,Safe,Bryce National Park,76
Vascular Plant,Juniperus scopulorum,Safe,Bryce National Park,111
Vascular Plant,Juniperus virginiana,Safe,Bryce National Park,87
Vascular Plant,Justicia americana,Safe,Bryce National Park,118
Vascular Plant,Kalmia latifolia,Safe,Bryce National Park,113
Vascular Plant,Kalmia microphylla,Safe,Bryce National Park,108
Vascular Plant,Kalmia polifolia,Safe,Bryce National Park,93
Vascular Plant,Kalmia polifolia ssp. polifolia,Safe,Bryce National Park,124
Vascular Plant,Kelloggia galioides,Safe,Bryce National Park,127
Vascular Plant,Kerria japonica,Safe,Bryce National Park,100
Vascular Plant,Kickxia elatine,Safe,Bryce National Park,120
Vascular Plant,Koeleria macrantha,Safe,Bryce National Park,83
Vascular Plant,Krascheninnikovia lanata,Safe,Bryce National Park,79
Vascular Plant,Krigia biflora,Safe,Bryce National Park,69
Vascular Plant,Krigia caespitosa,Safe,Bryce National Park,110
Vascular Plant,Krigia dandelion,Safe,Bryce National Park,96
Vascular Plant,Krigia montana,Safe,Bryce National Park,103
Vascular Plant,Krigia virginica,Safe,Bryce National Park,99
Vascular Plant,Kumlienia hystricula,Safe,Bryce National Park,77
Vascular Plant,Kummerowia stipulacea,Safe,Bryce National Park,126
Vascular Plant,Kummerowia striata,Safe,Bryce National Park,101
Vascular Plant,Kyllinga brevifolioides,Safe,Bryce National Park,101
Vascular Plant,Kyllinga gracillima,Safe,Bryce National Park,62
Vascular Plant,Kyllinga pumila,Safe,Bryce National Park,125
Fish,Labidesthes sicculus,Safe,Bryce National Park,119
Vascular Plant,Laburnum anagyroides,Safe,Bryce National Park,81
Vascular Plant,Lactuca biennis,Safe,Bryce National Park,68
Vascular Plant,Lactuca biennis,Safe,Bryce National Park,92
Vascular Plant,Lactuca canadensis,Safe,Bryce National Park,98
Vascular Plant,Lactuca floridana,Safe,Bryce National Park,96
Vascular Plant,Lactuca graminifolia,Safe,Bryce National Park,93
Vascular Plant,Lactuca hirsuta,Safe,Bryce National Park,103
Vascular Plant,Lactuca saligna,Safe,Bryce National Park,122
Vascular Plant,Lactuca serriola,Safe,Bryce National Park,121
Vascular Plant,Lactuca serriola,Safe,Bryce National Park,85
Bird,Lagopus leucura,Safe,Bryce National Park,106
Vascular Plant,Lamium amplexicaule,Safe,Bryce National Park,102
Vascular Plant,Lamium amplexicaule,Safe,Bryce National Park,106
Vascular Plant,Lamium purpureum,Safe,Bryce National Park,68
Fish,Lampetra appendix,Safe,Bryce National Park,99
Reptile,Lampropeltis,Safe,Bryce National Park,101
Reptile,Lampropeltis calligaster rhombomaculata,Safe,Bryce National Park,79
Reptile,Lampropeltis getula californiae,Species of Concern,Bryce National Park,77
Reptile,Lampropeltis getula getula,Safe,Bryce National Park,101
Reptile,Lampropeltis getula nigra,Safe,Bryce National Park,155
Reptile,Lampropeltis triangulum elapsoides,Safe,Bryce National Park,115
Reptile,Lampropeltis triangulum triangulum,Safe,Bryce National Park,94
Reptile,Lampropeltis zonata multicincta,Safe,Bryce National Park,132
Bird,Lanius excubitor,Safe,Bryce National Park,64
Bird,Lanius excubitor,Safe,Bryce National Park,109
Bird,Lanius ludovicianus,Species of Concern,Bryce National Park,92
Vascular Plant,Laportea canadensis,Safe,Bryce National Park,135
Vascular Plant,Lapsana communis,Safe,Bryce National Park,97
Bird,Larus argentatis,Safe,Bryce National Park,79
Bird,Larus argentatus,Safe,Bryce National Park,108
Bird,Larus atricilla,Species of Concern,Bryce National Park,96
Bird,Larus californicus,Safe,Bryce National Park,87
Bird,Larus canus,Safe,Bryce National Park,63
Bird,Larus delawarensis,Safe,Bryce National Park,81
Bird,Larus philadelphia,Safe,Bryce National Park,117
Bird,Larus pipixcan,Safe,Bryce National Park,103
Mammal,Lasionycteris noctivagans,Species of Concern,Bryce National Park,100
Mammal,Lasionycteris noctivagans,Species of Concern,Bryce National Park,128
Mammal,Lasiurus blossevillii,Species of Concern,Bryce National Park,113
Mammal,Lasiurus borealis,Safe,Bryce National Park,121
Mammal,Lasiurus cinereus,Safe,Bryce National Park,67
Mammal,Lasiurus cinereus,Safe,Bryce National Park,120
Vascular Plant,Lasthenia californica,Safe,Bryce National Park,88
Vascular Plant,Lasthenia platycarpha,Safe,Bryce National Park,87
Vascular Plant,Lathyrus jepsonii var. californicus,Safe,Bryce National Park,103
Vascular Plant,Lathyrus lanszwertii var. aridus,Safe,Bryce National Park,88
Vascular Plant,Lathyrus lanszwertii var. lanszwertii,Safe,Bryce National Park,122
Vascular Plant,Lathyrus latifolius,Safe,Bryce National Park,145
Vascular Plant,Lathyrus latifolius,Safe,Bryce National Park,102
Vascular Plant,Lathyrus sulphureus,Safe,Bryce National Park,99
Vascular Plant,Lathyrus venosus var. intonsus,Safe,Bryce National Park,142
Vascular Plant,Layia pentachaeta ssp. pentachaeta,Safe,Bryce National Park,104
Vascular Plant,Lechea racemulosa,Safe,Bryce National Park,92
Vascular Plant,Ledum glandulosum,Safe,Bryce National Park,143
Vascular Plant,Leersia hexandra,Safe,Bryce National Park,119
Vascular Plant,Leersia oryzoides,Safe,Bryce National Park,77
Vascular Plant,Leersia virginica,Safe,Bryce National Park,93
Vascular Plant,Leiophyllum buxifolium,Safe,Bryce National Park,104
Mammal,Lemmiscus curtatus,Safe,Bryce National Park,65
Vascular Plant,Lemna gibba,Safe,Bryce National Park,101
Vascular Plant,Lemna gibba,Safe,Bryce National Park,77
Vascular Plant,Lemna minuta,Safe,Bryce National Park,66
Vascular Plant,Lemna trisulca,Safe,Bryce National Park,94
Vascular Plant,Lemna turionifera,Safe,Bryce National Park,116
Vascular Plant,Lemna valdiviana,Safe,Bryce National Park,85
Vascular Plant,Lemna valdiviana,Safe,Bryce National Park,139
Vascular Plant,Leonurus cardiaca,Safe,Bryce National Park,77
Vascular Plant,Lepechinia calycina,Safe,Bryce National Park,120
Vascular Plant,Lepidium campestre,Safe,Bryce National Park,106
Vascular Plant,Lepidium campestre,Safe,Bryce National Park,96
Vascular Plant,Lepidium densiflorum,Safe,Bryce National Park,105
Vascular Plant,Lepidium densiflorum var. densiflorum,Safe,Bryce National Park,105
Vascular Plant,Lepidium densiflorum var. macrocarpum,Safe,Bryce National Park,119
Vascular Plant,Lepidium densiflorum var. pubecarpum,Safe,Bryce National Park,139
Vascular Plant,Lepidium perfoliatum,Safe,Bryce National Park,145
Vascular Plant,Lepidium ramosissimum,Safe,Bryce National Park,91
Vascular Plant,Lepidium ramosissimum var. bourgeauanum,Safe,Bryce National Park,91
Vascular Plant,Lepidium sativum,Safe,Bryce National Park,90
Vascular Plant,Lepidium virginicum,Safe,Bryce National Park,127
Vascular Plant,Lepidium virginicum var. pubescens,Safe,Bryce National Park,124
Vascular Plant,Lepidium virginicum var. virginicum,Safe,Bryce National Park,92
Fish,Lepisosteus osseus,Safe,Bryce National Park,120
Fish,Lepomis auritus,Safe,Bryce National Park,103
Fish,Lepomis cyanellus,Safe,Bryce National Park,119
Fish,Lepomis gibbosus,Safe,Bryce National Park,95
Fish,Lepomis gulosus,Safe,Bryce National Park,98
Fish,Lepomis humilis,Safe,Bryce National Park,109
Fish,Lepomis macrochirus,Safe,Bryce National Park,128
Fish,Lepomis megalotis,Safe,Bryce National Park,119
Fish,Lepomis microlophus,Safe,Bryce National Park,86
Nonvascular Plant,Leptobryum pyriforme,Safe,Bryce National Park,130
Vascular Plant,Leptochloa panicea ssp. brachiata,Safe,Bryce National Park,91
Vascular Plant,Leptodactylon pungens,Safe,Bryce National Park,92
Nonvascular Plant,Leptodictyum riparium,Safe,Bryce National Park,112
Nonvascular Plant,Leptodontium excelsum,Safe,Bryce National Park,128
Nonvascular Plant,Leptodontium flexifolium,Safe,Bryce National Park,71
Nonvascular Plant,Leptohymenium sharpii,Species of Concern,Bryce National Park,123
Mammal,Lepus americanus,Safe,Bryce National Park,108
Mammal,Lepus americanus tahoensis,Species of Concern,Bryce National Park,75
Mammal,Lepus townsendii,Safe,Bryce National Park,110
Mammal,Lepus townsendii townsendii,Safe,Bryce National Park,60
Nonvascular Plant,Leskea gracilescens,Safe,Bryce National Park,94
Nonvascular Plant,Leskea obscura,Safe,Bryce National Park,113
Nonvascular Plant,Leskeella nervosa,Safe,Bryce National Park,76
Vascular Plant,Lespedeza bicolor,Safe,Bryce National Park,67
Vascular Plant,Lespedeza capitata,Safe,Bryce National Park,81
Vascular Plant,Lespedeza cuneata,Safe,Bryce National Park,71
Vascular Plant,Lespedeza frutescens,Safe,Bryce National Park,104
Vascular Plant,Lespedeza hirta,Safe,Bryce National Park,106
Vascular Plant,Lespedeza intermedia,Safe,Bryce National Park,98
Vascular Plant,Lespedeza procumbens,Safe,Bryce National Park,82
Vascular Plant,Lespedeza repens,Safe,Bryce National Park,110
Vascular Plant,Lespedeza stuevei,Safe,Bryce National Park,122
Vascular Plant,Lespedeza violacea,Safe,Bryce National Park,133
Vascular Plant,Lespedeza virginica,Safe,Bryce National Park,98
Vascular Plant,Lespedeza X nuttallii,Safe,Bryce National Park,36
Vascular Plant,Lesquerella alpina var. alpina,Safe,Bryce National Park,92
Vascular Plant,Lessingia leptoclada,Safe,Bryce National Park,109
Vascular Plant,Leucanthemum vulgare,Safe,Bryce National Park,91
Vascular Plant,Leucanthemum vulgare,Safe,Bryce National Park,116
Nonvascular Plant,Leucobryum albidum,Safe,Bryce National Park,101
Nonvascular Plant,Leucobryum glaucum,Safe,Bryce National Park,89
Nonvascular Plant,Leucodon brachypus,Safe,Bryce National Park,90
Nonvascular Plant,Leucodon brachypus var. andrewsianus,Safe,Bryce National Park,122
Nonvascular Plant,Leucodon julaceus,Safe,Bryce National Park,102
Vascular Plant,Leucopoa kingii,Safe,Bryce National Park,102
Bird,Leucosticte atrata,Safe,Bryce National Park,142
Bird,Leucosticte tephrocotis,Safe,Bryce National Park,81
Bird,Leucosticte tephrocotis,Safe,Bryce National Park,89
Vascular Plant,Leucothoe davisiae,Safe,Bryce National Park,84
Vascular Plant,Leucothoe fontanesiana,Safe,Bryce National Park,145
Vascular Plant,Leucothoe recurva,Safe,Bryce National Park,123
Vascular Plant,Lewisia congdonii,Safe,Bryce National Park,103
Vascular Plant,Lewisia disepala,Safe,Bryce National Park,66
Vascular Plant,Lewisia glandulosa,Safe,Bryce National Park,75
Vascular Plant,Lewisia kelloggii,Safe,Bryce National Park,130
Vascular Plant,Lewisia nevadensis,Safe,Bryce National Park,82
Vascular Plant,Lewisia pygmaea,Safe,Bryce National Park,82
Vascular Plant,Lewisia rediviva var. rediviva,Safe,Bryce National Park,100
Vascular Plant,Lewisia triphylla,Safe,Bryce National Park,104
Vascular Plant,Leymus triticoides,Safe,Bryce National Park,119
Vascular Plant,Liatris aspera,Safe,Bryce National Park,111
Vascular Plant,Liatris scariosa,Safe,Bryce National Park,114
Vascular Plant,Liatris spicata,Safe,Bryce National Park,114
Vascular Plant,Liatris squarrosa,Safe,Bryce National Park,93
Vascular Plant,Liatris squarrulosa,Safe,Bryce National Park,143
Vascular Plant,Ligusticum canadense,Safe,Bryce National Park,93
Vascular Plant,Ligusticum canbyi,Safe,Bryce National Park,56
Vascular Plant,Ligusticum filicinum,Safe,Bryce National Park,51
Vascular Plant,Ligusticum grayi,Safe,Bryce National Park,79
Vascular Plant,Ligustrum sinense,Safe,Bryce National Park,100
Vascular Plant,Ligustrum vulgare,Safe,Bryce National Park,106
Vascular Plant,Lilaea scilloides,Safe,Bryce National Park,115
Vascular Plant,Lilium canadense ssp. editorum,Safe,Bryce National Park,125
Vascular Plant,Lilium grayi,Species of Concern,Bryce National Park,71
Vascular Plant,Lilium lancifolium,Safe,Bryce National Park,118
Vascular Plant,Lilium michauxii,Safe,Bryce National Park,69
Vascular Plant,Lilium parvum,Safe,Bryce National Park,136
Vascular Plant,Lilium philadelphicum,Safe,Bryce National Park,98
Vascular Plant,Lilium superbum,Safe,Bryce National Park,94
Vascular Plant,Lilium washingtonianum ssp. washingtonianum,Safe,Bryce National Park,125
Vascular Plant,Limnanthes alba ssp. alba,Safe,Bryce National Park,121
Vascular Plant,Limnanthes alba ssp. versicolor,Safe,Bryce National Park,108
Vascular Plant,Limnanthes montana,Safe,Bryce National Park,122
Vascular Plant,Limnanthes striata,Safe,Bryce National Park,98
Bird,Limnodromus griseus,Safe,Bryce National Park,81
Bird,Limnodromus scolopaceus,Safe,Bryce National Park,85
Bird,Limnothlypis swainsonii,Safe,Bryce National Park,109
Bird,Limosa fedoa,Species of Concern,Bryce National Park,96
Bird,Limosa haemastica,Safe,Bryce National Park,75
Vascular Plant,Limosella acaulis,Safe,Bryce National Park,98
Vascular Plant,Limosella aquatica,Safe,Bryce National Park,85
Vascular Plant,Linanthus bicolor,Safe,Bryce National Park,114
Vascular Plant,Linanthus ciliatus,Safe,Bryce National Park,81
Vascular Plant,Linanthus dichotomus,Safe,Bryce National Park,109
Vascular Plant,Linanthus filipes,Safe,Bryce National Park,98
Vascular Plant,Linanthus harknessii,Safe,Bryce National Park,48
Vascular Plant,Linanthus montanus,Safe,Bryce National Park,101
Vascular Plant,Linanthus nuttallii ssp. pubescens,Safe,Bryce National Park,60
Vascular Plant,Linaria dalmatica,Safe,Bryce National Park,110
Vascular Plant,Linaria vulgaris,Safe,Bryce National Park,61
Vascular Plant,Linaria vulgaris,Safe,Bryce National Park,65
Vascular Plant,Lindera benzoin,Safe,Bryce National Park,104
Vascular Plant,Lindernia dubia,Safe,Bryce National Park,119
Vascular Plant,Lindernia dubia,Safe,Bryce National Park,98
Vascular Plant,Lindernia dubia var. anagallidea,Safe,Bryce National Park,129
Vascular Plant,Lindernia dubia var. anagallidea,Safe,Bryce National Park,115
Vascular Plant,Lindernia dubia var. dubia,Safe,Bryce National Park,82
Vascular Plant,Linnaea borealis,Safe,Bryce National Park,77
Vascular Plant,Linnaea borealis var. longiflora,Safe,Bryce National Park,96
Vascular Plant,Linum intercursum,Safe,Bryce National Park,120
Vascular Plant,Linum lewisii var. alpicola,Safe,Bryce National Park,82
Vascular Plant,Linum lewisii var. lewisii,Safe,Bryce National Park,120
Vascular Plant,Linum medium var. texanum,Safe,Bryce National Park,93
Vascular Plant,Linum striatum,Safe,Bryce National Park,84
Vascular Plant,Linum virginianum,Safe,Bryce National Park,57
Vascular Plant,Liparis liliifolia,Safe,Bryce National Park,110
Vascular Plant,Liparis loeselii,Safe,Bryce National Park,112
Vascular Plant,Lipocarpha micrantha,Safe,Bryce National Park,95
Vascular Plant,Lipocarpha occidentalis,Safe,Bryce National Park,80
Vascular Plant,Liquidambar styraciflua,Safe,Bryce National Park,112
Vascular Plant,Liriodendron tulipifera,Safe,Bryce National Park,103
Vascular Plant,Liriope spicatum,Safe,Bryce National Park,115
Vascular Plant,Listera borealis,Safe,Bryce National Park,80
Vascular Plant,Listera caurina,Safe,Bryce National Park,81
Vascular Plant,Listera convallarioides,Safe,Bryce National Park,104
Vascular Plant,Listera cordata,Safe,Bryce National Park,77
Vascular Plant,Listera smallii,Safe,Bryce National Park,135
Amphibian,Lithobates catesbeianus,Safe,Bryce National Park,84
Vascular Plant,Lithocarpus densiflorus var. echinoides,Safe,Bryce National Park,96
Vascular Plant,Lithophragma affine,Safe,Bryce National Park,106
Vascular Plant,Lithophragma bolanderi,Safe,Bryce National Park,80
Vascular Plant,Lithophragma glabrum,Safe,Bryce National Park,93
Vascular Plant,Lithophragma heterophyllum,Safe,Bryce National Park,73
Vascular Plant,Lithophragma parviflorum,Safe,Bryce National Park,77
Vascular Plant,Lithophragma tenellum,Safe,Bryce National Park,62
Vascular Plant,Lithospermum arvense,Safe,Bryce National Park,78
Vascular Plant,Lithospermum canescens,Safe,Bryce National Park,70
Vascular Plant,Lithospermum incisum,Safe,Bryce National Park,102
Vascular Plant,Lithospermum ruderale,Safe,Bryce National Park,87
Vascular Plant,Lloydia serotina,Safe,Bryce National Park,75
Vascular Plant,Lobelia amoena,Safe,Bryce National Park,93
Vascular Plant,Lobelia cardinalis,Safe,Bryce National Park,117
Vascular Plant,Lobelia inflata,Safe,Bryce National Park,102
Vascular Plant,Lobelia puberula,Safe,Bryce National Park,77
Vascular Plant,Lobelia siphilitica,Safe,Bryce National Park,85
Vascular Plant,Lobelia spicata var. leptostachys,Safe,Bryce National Park,94
Nonvascular Plant,Loeskeobryum brevirostre,Safe,Bryce National Park,87
Vascular Plant,Logfia arvensis,Safe,Bryce National Park,121
Vascular Plant,Lolium arundinaceum,Safe,Bryce National Park,92
Vascular Plant,Lolium multiflorum,Safe,Bryce National Park,126
Vascular Plant,Lolium perenne,Safe,Bryce National Park,104
Vascular Plant,Lolium perenne,Safe,Bryce National Park,144
Vascular Plant,Lolium perenne ssp. multiflorum,Safe,Bryce National Park,73
Vascular Plant,Lolium perenne ssp. perenne,Safe,Bryce National Park,104
Vascular Plant,Lolium pratense,Safe,Bryce National Park,116
Vascular Plant,Lolium temulentum,Safe,Bryce National Park,85
Vascular Plant,Lomatium ambiguum,Safe,Bryce National Park,108
Vascular Plant,Lomatium congdonii,Species of Concern,Bryce National Park,92
Vascular Plant,Lomatium cous,Safe,Bryce National Park,98
Vascular Plant,Lomatium dissectum var. dissectum,Safe,Bryce National Park,83
Vascular Plant,Lomatium dissectum var. multifidum,Safe,Bryce National Park,107
Vascular Plant,Lomatium macrocarpum,Safe,Bryce National Park,112
Vascular Plant,Lomatium nevadense var. parishii,Safe,Bryce National Park,118
Vascular Plant,Lomatium torreyi,Safe,Bryce National Park,130
Vascular Plant,Lomatium utriculatum,Safe,Bryce National Park,120
Vascular Plant,Lonicera caerulea,Safe,Bryce National Park,94
Vascular Plant,Lonicera canadensis,Safe,Bryce National Park,79
Vascular Plant,Lonicera conjugialis,Safe,Bryce National Park,119
Vascular Plant,Lonicera flava,Safe,Bryce National Park,88
Vascular Plant,Lonicera fragrantissima,Safe,Bryce National Park,93
Vascular Plant,Lonicera interrupta,Safe,Bryce National Park,95
Vascular Plant,Lonicera involucrata,Safe,Bryce National Park,95
Vascular Plant,Lonicera involucrata var. involucrata,Safe,Bryce National Park,104
Vascular Plant,Lonicera japonica,Safe,Bryce National Park,103
Vascular Plant,Lonicera korolkowii,Safe,Bryce National Park,100
Vascular Plant,Lonicera maackii,Safe,Bryce National Park,118
Vascular Plant,Lonicera morrowii,Safe,Bryce National Park,140
Vascular Plant,Lonicera sempervirens,Safe,Bryce National Park,100
Vascular Plant,Lonicera standishii,Safe,Bryce National Park,90
Vascular Plant,Lonicera tatarica,Safe,Bryce National Park,109
Vascular Plant,Lonicera utahensis,Safe,Bryce National Park,98
Mammal,Lontra canadensis,Safe,Bryce National Park,99
Nonvascular Plant,Lophocolea appalachiana,Species of Concern,Bryce National Park,81
Nonvascular Plant,Lophocolea muricata,Safe,Bryce National Park,78
Bird,Lophodytes cucullatus,Safe,Bryce National Park,126
Vascular Plant,Lotus argophyllus var. fremontii,Safe,Bryce National Park,84
Vascular Plant,Lotus corniculatus,Safe,Bryce National Park,99
Vascular Plant,Lotus crassifolius var. crassifolius,Safe,Bryce National Park,90
Vascular Plant,Lotus humistratus,Safe,Bryce National Park,118
Vascular Plant,Lotus micranthus,Safe,Bryce National Park,64
Vascular Plant,Lotus nevadensis var. nevadensis,Safe,Bryce National Park,68
Vascular Plant,Lotus oblongifolius var. oblongifolius,Safe,Bryce National Park,95
Vascular Plant,Lotus scoparius var. scoparius,Safe,Bryce National Park,83
Vascular Plant,Lotus strigosus,Safe,Bryce National Park,96
Vascular Plant,Lotus wrangelianus,Safe,Bryce National Park,99
Bird,Loxia curvirostra,Species of Concern,Bryce National Park,101
Bird,Loxia leucoptera,Safe,Bryce National Park,107
Vascular Plant,Ludwigia alternifolia,Safe,Bryce National Park,67
Vascular Plant,Ludwigia decurrens,Safe,Bryce National Park,87
Vascular Plant,Ludwigia grandiflora,Safe,Bryce National Park,80
Vascular Plant,Ludwigia palustris,Safe,Bryce National Park,102
Vascular Plant,Ludwigia palustris,Safe,Bryce National Park,57
Vascular Plant,Ludwigia peploides ssp. glabrescens,Safe,Bryce National Park,103
Vascular Plant,Ludwigia uruguayensis,Safe,Bryce National Park,49
Vascular Plant,Lunaria annua,Safe,Bryce National Park,107
Vascular Plant,Lunaria annua,Safe,Bryce National Park,82
Vascular Plant,Lupinus adsurgens,Safe,Bryce National Park,127
Vascular Plant,Lupinus albicaulis,Safe,Bryce National Park,109
Vascular Plant,Lupinus albifrons var. albifrons,Safe,Bryce National Park,143
Vascular Plant,Lupinus andersonii,Safe,Bryce National Park,111
Vascular Plant,Lupinus arbustus,Safe,Bryce National Park,98
Vascular Plant,Lupinus argenteus var. argenteus,Safe,Bryce National Park,58
Vascular Plant,Lupinus argenteus var. laxiflorus,Safe,Bryce National Park,93
Vascular Plant,Lupinus argenteus var. meionanthus,Safe,Bryce National Park,73
Vascular Plant,Lupinus benthamii,Safe,Bryce National Park,81
Vascular Plant,Lupinus bicolor,Safe,Bryce National Park,107
Vascular Plant,Lupinus breweri var. breweri,Safe,Bryce National Park,101
Vascular Plant,Lupinus breweri var. bryoides,Safe,Bryce National Park,81
Vascular Plant,Lupinus breweri var. grandiflorus,Safe,Bryce National Park,115
Vascular Plant,Lupinus covillei,Safe,Bryce National Park,106
Vascular Plant,Lupinus formosus var. formosus,Safe,Bryce National Park,94
Vascular Plant,Lupinus fulcratus,Safe,Bryce National Park,102
Vascular Plant,Lupinus gracilentus,Safe,Bryce National Park,108
Vascular Plant,Lupinus grayi,Safe,Bryce National Park,76
Vascular Plant,Lupinus latifolius,Safe,Bryce National Park,129
Vascular Plant,Lupinus nanus,Safe,Bryce National Park,128
Vascular Plant,Lupinus pratensis var. pratensis,Safe,Bryce National Park,125
Vascular Plant,Lupinus rivularis,Safe,Bryce National Park,100
Vascular Plant,Lupinus sericeus,Safe,Bryce National Park,134
Vascular Plant,Lupinus stiversii,Safe,Bryce National Park,91
Mammal,Lutra canadensis,Safe,Bryce National Park,127
Mammal,Lutra canadensis,Safe,Bryce National Park,91
Fish,Luxilus chrysocephalus,Safe,Bryce National Park,103
Fish,Luxilus coccogenis,Safe,Bryce National Park,123
Fish,Luxilus cornutus,Safe,Bryce National Park,100
Vascular Plant,Luzula acuminata,Safe,Bryce National Park,106
Vascular Plant,Luzula acuminata var. acuminata,Safe,Bryce National Park,65
Vascular Plant,Luzula acuminata var. carolinae,Safe,Bryce National Park,105
Vascular Plant,Luzula bulbosa,Safe,Bryce National Park,82
Vascular Plant,Luzula comosa,Safe,Bryce National Park,110
Vascular Plant,Luzula divaricata,Safe,Bryce National Park,105
Vascular Plant,Luzula echinata,Safe,Bryce National Park,136
Vascular Plant,Luzula glabrata var. hitchcockii,Safe,Bryce National Park,143
Vascular Plant,Luzula multiflora,Safe,Bryce National Park,83
Vascular Plant,Luzula multiflora,Safe,Bryce National Park,109
Vascular Plant,Luzula orestera,Safe,Bryce National Park,83
Vascular Plant,Luzula parviflora,Safe,Bryce National Park,118
Vascular Plant,Luzula spicata,Safe,Bryce National Park,124
Vascular Plant,Luzula subcongesta,Safe,Bryce National Park,93
Vascular Plant,Lychnis coronaria,Safe,Bryce National Park,90
Vascular Plant,Lycium barbarum,Safe,Bryce National Park,108
Vascular Plant,Lycopersicon esculentum,Safe,Bryce National Park,91
Vascular Plant,Lycopodiella inundata,Safe,Bryce National Park,104
Vascular Plant,Lycopodium annotinum,Safe,Bryce National Park,60
Vascular Plant,Lycopodium annotinum,Safe,Bryce National Park,99
Vascular Plant,Lycopodium clavatum,Safe,Bryce National Park,90
Vascular Plant,Lycopodium complanatum,Safe,Bryce National Park,86
Vascular Plant,Lycopodium dendroideum,Safe,Bryce National Park,86
Vascular Plant,Lycopodium digitatum,Safe,Bryce National Park,87
Vascular Plant,Lycopodium hickeyi,Safe,Bryce National Park,72
Vascular Plant,Lycopodium obscurum,Safe,Bryce National Park,102
Vascular Plant,Lycopodium tristachyum,Safe,Bryce National Park,122
Vascular Plant,Lycopus americanus,Safe,Bryce National Park,109
Vascular Plant,Lycopus americanus,Safe,Bryce National Park,88
Vascular Plant,Lycopus asper,Safe,Bryce National Park,101
Vascular Plant,Lycopus rubellus,Safe,Bryce National Park,65
Vascular Plant,Lycopus uniflorus,Safe,Bryce National Park,94
Vascular Plant,Lycopus uniflorus,Safe,Bryce National Park,93
Vascular Plant,Lycopus virginicus,Safe,Bryce National Park,114
Vascular Plant,Lycopus X sherardii,Safe,Bryce National Park,83
Vascular Plant,Lycoris radiata,Safe,Bryce National Park,103
Vascular Plant,Lygodium palmatum,Safe,Bryce National Park,96
Mammal,Lynx canadensis,Safe,Bryce National Park,124
Mammal,Lynx rufus,Safe,Bryce National Park,62
Vascular Plant,Lyonia ligustrina,Safe,Bryce National Park,117
Vascular Plant,Lysichiton americanus,Safe,Bryce National Park,86
Vascular Plant,Lysimachia ciliata,Safe,Bryce National Park,80
Vascular Plant,Lysimachia fraseri,Species of Concern,Bryce National Park,86
Vascular Plant,Lysimachia hybrida,Safe,Bryce National Park,101
Vascular Plant,Lysimachia lanceolata,Safe,Bryce National Park,133
Vascular Plant,Lysimachia nummularia,Safe,Bryce National Park,71
Vascular Plant,Lysimachia quadrifolia,Safe,Bryce National Park,119
Vascular Plant,Lysimachia terrestris,Safe,Bryce National Park,89
Vascular Plant,Lysimachia thyrsiflora,Safe,Bryce National Park,88
Vascular Plant,Lysimachia tonsa,Safe,Bryce National Park,114
Vascular Plant,Lythrum hyssopifolia,Safe,Bryce National Park,93
Fish,Lythrurus lirus,Safe,Bryce National Park,86
