category,scientific_name,conservation_status,park_name,observations
Vascular Plant,Lathyrus lanszwertii var. lanszwertii,Safe,Yellowstone National Park,210
Vascular Plant,Lathyrus latifolius,Safe,Yellowstone National Park,266
Vascular Plant,Lathyrus latifolius,Safe,Yellowstone National Park,254
Vascular Plant,Lathyrus sulphureus,Safe,Yellowstone National Park,254
Vascular Plant,Lathyrus venosus var. intonsus,Safe,Yellowstone National Park,243
Vascular Plant,Layia pentachaeta ssp. pentachaeta,Safe,Yellowstone National Park,234
Vascular Plant,Lechea racemulosa,Safe,Yellowstone National Park,249
Vascular Plant,Ledum glandulosum,Safe,Yellowstone National Park,217
Vascular Plant,Leersia hexandra,Safe,Yellowstone National Park,247
Vascular Plant,Leersia oryzoides,Safe,Yellowstone National Park,266
Vascular Plant,Leersia virginica,Safe,Yellowstone National Park,256
Vascular Plant,Leiophyllum buxifolium,Safe,Yellowstone National Park,265
Mammal,Lemmiscus curtatus,Safe,Yellowstone National Park,253
Vascular Plant,Lemna gibba,Safe,Yellowstone National Park,256
Vascular Plant,Lemna gibba,Safe,Yellowstone National Park,220
Vascular Plant,Lemna minuta,Safe,Yellowstone National Park,229
Vascular Plant,Lemna trisulca,Safe,Yellowstone National Park,274
Vascular Plant,Lemna turionifera,Safe,Yellowstone National Park,222
Vascular Plant,Lemna valdiviana,Safe,Yellowstone National Park,232
Vascular Plant,Lemna valdiviana,Safe,Yellowstone National Park,253
Vascular Plant,Leonurus cardiaca,Safe,Yellowstone National Park,209
Vascular Plant,Lepechinia calycina,Safe,Yellowstone National Park,257
Vascular Plant,Lepidium campestre,Safe,Yellowstone National Park,245
Vascular Plant,Lepidium campestre,Safe,Yellowstone National Park,258
Vascular Plant,Lepidium densiflorum,Safe,Yellowstone National Park,240
Vascular Plant,Lepidium densiflorum var. densiflorum,Safe,Yellowstone National Park,227
Vascular Plant,Lepidium densiflorum var. macrocarpum,Safe,Yellowstone National Park,258
Vascular Plant,Lepidium densiflorum var. pubecarpum,Safe,Yellowstone National Park,247
Vascular Plant,Lepidium perfoliatum,Safe,Yellowstone National Park,261
Vascular Plant,Lepidium ramosissimum,Safe,Yellowstone National Park,235
Vascular Plant,Lepidium ramosissimum var. bourgeauanum,Safe,Yellowstone National Park,240
Vascular Plant,Lepidium sativum,Safe,Yellowstone National Park,268
Vascular Plant,Lepidium virginicum,Safe,Yellowstone National Park,245
Vascular Plant,Lepidium virginicum var. pubescens,Safe,Yellowstone National Park,232
Vascular Plant,Lepidium virginicum var. virginicum,Safe,Yellowstone National Park,250
Fish,Lepisosteus osseus,Safe,Yellowstone National Park,269
Fish,Lepomis auritus,Safe,Yellowstone National Park,266
Fish,Lepomis cyanellus,Safe,Yellowstone National Park,270
Fish,Lepomis gibbosus,Safe,Yellowstone National Park,235
Fish,Lepomis gulosus,Safe,Yellowstone National Park,210
Fish,Lepomis humilis,Safe,Yellowstone National Park,222
Fish,Lepomis macrochirus,Safe,Yellowstone National Park,265
Fish,Lepomis megalotis,Safe,Yellowstone National Park,270
Fish,Lepomis microlophus,Safe,Yellowstone National Park,255
Nonvascular Plant,Leptobryum pyriforme,Safe,Yellowstone National Park,234
Vascular Plant,Leptochloa panicea ssp. brachiata,Safe,Yellowstone National Park,267
Vascular Plant,Leptodactylon pungens,Safe,Yellowstone National Park,247
Nonvascular Plant,Leptodictyum riparium,Safe,Yellowstone National Park,224
Nonvascular Plant,Leptodontium excelsum,Safe,Yellowstone National Park,237
Nonvascular Plant,Leptodontium flexifolium,Safe,Yellowstone National Park,253
Nonvascular Plant,Leptohymenium sharpii,Species of Concern,Yellowstone National Park,217
Mammal,Lepus americanus,Safe,Yellowstone National Park,278
Mammal,Lepus americanus tahoensis,Species of Concern,Yellowstone National Park,233
Mammal,Lepus townsendii,Safe,Yellowstone National Park,210
Mammal,Lepus townsendii townsendii,Safe,Yellowstone National Park,255
Nonvascular Plant,Leskea gracilescens,Safe,Yellowstone National Park,249
Nonvascular Plant,Leskea obscura,Safe,Yellowstone National Park,240
Nonvascular Plant,Leskeella nervosa,Safe,Yellowstone National Park,228
Vascular Plant,Lespedeza bicolor,Safe,Yellowstone National Park,254
Vascular Plant,Lespedeza capitata,Safe,Yellowstone National Park,226
Vascular Plant,Lespedeza cuneata,Safe,Yellowstone National Park,256
Vascular Plant,Lespedeza frutescens,Safe,Yellowstone National Park,263
Vascular Plant,Lespedeza hirta,Safe,Yellowstone National Park,268
Vascular Plant,Lespedeza intermedia,Safe,Yellowstone National Park,226
Vascular Plant,Lespedeza procumbens,Safe,Yellowstone National Park,233
Vascular Plant,Lespedeza repens,Safe,Yellowstone National Park,274
Vascular Plant,Lespedeza stuevei,Safe,Yellowstone National Park,235
Vascular Plant,Lespedeza violacea,Safe,Yellowstone National Park,251
Vascular Plant,Lespedeza virginica,Safe,Yellowstone National Park,232
Vascular Plant,Lespedeza X nuttallii,Safe,Yellowstone National Park,270
Vascular Plant,Lesquerella alpina var. alpina,Safe,Yellowstone National Park,223
Vascular Plant,Lessingia leptoclada,Safe,Yellowstone National Park,217
Vascular Plant,Leucanthemum vulgare,Safe,Yellowstone National Park,262
Vascular Plant,Leucanthemum vulgare,Safe,Yellowstone National Park,242
Nonvascular Plant,Leucobryum albidum,Safe,Yellowstone National Park,259
Nonvascular Plant,Leucobryum glaucum,Safe,Yellowstone National Park,248
Nonvascular Plant,Leucodon brachypus,Safe,Yellowstone National Park,279
Nonvascular Plant,Leucodon brachypus var. andrewsianus,Safe,Yellowstone National Park,233
Nonvascular Plant,Leucodon julaceus,Safe,Yellowstone National Park,216
Vascular Plant,Leucopoa kingii,Safe,Yellowstone National Park,249
Bird,Leucosticte atrata,Safe,Yellowstone National Park,222
Bird,Leucosticte tephrocotis,Safe,Yellowstone National Park,281
Bird,Leucosticte tephrocotis,Safe,Yellowstone National Park,249
Vascular Plant,Leucothoe davisiae,Safe,Yellowstone National Park,277
Vascular Plant,Leucothoe fontanesiana,Safe,Yellowstone National Park,233
Vascular Plant,Leucothoe recurva,Safe,Yellowstone National Park,257
Vascular Plant,Lewisia congdonii,Safe,Yellowstone National Park,277
Vascular Plant,Lewisia disepala,Safe,Yellowstone National Park,265
Vascular Plant,Lewisia glandulosa,Safe,Yellowstone National Park,248
Vascular Plant,Lewisia kelloggii,Safe,Yellowstone National Park,229
Vascular Plant,Lewisia nevadensis,Safe,Yellowstone National Park,268
Vascular Plant,Lewisia pygmaea,Safe,Yellowstone National Park,236
Vascular Plant,Lewisia rediviva var. rediviva,Safe,Yellowstone National Park,252
Vascular Plant,Lewisia triphylla,Safe,Yellowstone National Park,271
Vascular Plant,Leymus triticoides,Safe,Yellowstone National Park,243
Vascular Plant,Liatris aspera,Safe,Yellowstone National Park,220
Vascular Plant,Liatris scariosa,Safe,Yellowstone National Park,243
Vascular Plant,Liatris spicata,Safe,Yellowstone National Park,244
Vascular Plant,Liatris squarrosa,Safe,Yellowstone National Park,271
Vascular Plant,Liatris squarrulosa,Safe,Yellowstone National Park,209
Vascular Plant,Ligusticum canadense,Safe,Yellowstone National Park,292
Vascular Plant,Ligusticum canbyi,Safe,Yellowstone National Park,249
Vascular Plant,Ligusticum filicinum,Safe,Yellowstone National Park,236
Vascular Plant,Ligusticum grayi,Safe,Yellowstone National Park,274
Vascular Plant,Ligustrum sinense,Safe,Yellowstone National Park,243
Vascular Plant,Ligustrum vulgare,Safe,Yellowstone National Park,250
Vascular Plant,Lilaea scilloides,Safe,Yellowstone National Park,218
Vascular Plant,Lilium canadense ssp. editorum,Safe,Yellowstone National Park,257
Vascular Plant,Lilium grayi,Species of Concern,Yellowstone National Park,225
Vascular Plant,Lilium lancifolium,Safe,Yellowstone National Park,261
Vascular Plant,Lilium michauxii,Safe,Yellowstone National Park,261
Vascular Plant,Lilium parvum,Safe,Yellowstone National Park,240
Vascular Plant,Lilium philadelphicum,Safe,Yellowstone National Park,253
Vascular Plant,Lilium superbum,Safe,Yellowstone National Park,237
Vascular Plant,Lilium washingtonianum ssp. washingtonianum,Safe,Yellowstone National Park,231
Vascular Plant,Limnanthes alba ssp. alba,Safe,Yellowstone National Park,218
Vascular Plant,Limnanthes alba ssp. versicolor,Safe,Yellowstone National Park,246
Vascular Plant,Limnanthes montana,Safe,Yellowstone National Park,207
Vascular Plant,Limnanthes striata,Safe,Yellowstone National Park,268
Bird,Limnodromus griseus,Safe,Yellowstone National Park,291
Bird,Limnodromus scolopaceus,Safe,Yellowstone National Park,217
Bird,Limnothlypis swainsonii,Safe,Yellowstone National Park,234
Bird,Limosa fedoa,Species of Concern,Yellowstone National Park,266
Bird,Limosa haemastica,Safe,Yellowstone National Park,235
Vascular Plant,Limosella acaulis,Safe,Yellowstone National Park,228
Vascular Plant,Limosella aquatica,Safe,Yellowstone National Park,251
Vascular Plant,Linanthus bicolor,Safe,Yellowstone National Park,261
Vascular Plant,Linanthus ciliatus,Safe,Yellowstone National Park,237
Vascular Plant,Linanthus dichotomus,Safe,Yellowstone National Park,268
Vascular Plant,Linanthus filipes,Safe,Yellowstone National Park,264
Vascular Plant,Linanthus harknessii,Safe,Yellowstone National Park,256
Vascular Plant,Linanthus montanus,Safe,Yellowstone National Park,236
Vascular Plant,Linanthus nuttallii ssp. pubescens,Safe,Yellowstone National Park,275
Vascular Plant,Linaria dalmatica,Safe,Yellowstone National Park,274
Vascular Plant,Linaria vulgaris,Safe,Yellowstone National Park,233
Vascular Plant,Linaria vulgaris,Safe,Yellowstone National Park,223
Vascular Plant,Lindera benzoin,Safe,Yellowstone National Park,264
Vascular Plant,Lindernia dubia,Safe,Yellowstone National Park,239
Vascular Plant,Lindernia dubia,Safe,Yellowstone National Park,244
Vascular Plant,Lindernia dubia var. anagallidea,Safe,Yellowstone National Park,228
Vascular Plant,Lindernia dubia var. anagallidea,Safe,Yellowstone National Park,245
Vascular Plant,Lindernia dubia var. dubia,Safe,Yellowstone National Park,243
Vascular Plant,Linnaea borealis,Safe,Yellowstone National Park,245
Vascular Plant,Linnaea borealis var. longiflora,Safe,Yellowstone National Park,240
Vascular Plant,Linum intercursum,Safe,Yellowstone National Park,250
Vascular Plant,Linum lewisii var. alpicola,Safe,Yellowstone National Park,276
Vascular Plant,Linum lewisii var. lewisii,Safe,Yellowstone National Park,275
Vascular Plant,Linum medium var. texanum,Safe,Yellowstone National Park,252
Vascular Plant,Linum striatum,Safe,Yellowstone National Park,289
Vascular Plant,Linum virginianum,Safe,Yellowstone National Park,242
Vascular Plant,Liparis liliifolia,Safe,Yellowstone National Park,265
Vascular Plant,Liparis loeselii,Safe,Yellowstone National Park,249
Vascular Plant,Lipocarpha micrantha,Safe,Yellowstone National Park,242
Vascular Plant,Lipocarpha occidentalis,Safe,Yellowstone National Park,277
Vascular Plant,Liquidambar styraciflua,Safe,Yellowstone National Park,267
Vascular Plant,Liriodendron tulipifera,Safe,Yellowstone National Park,226
Vascular Plant,Liriope spicatum,Safe,Yellowstone National Park,241
Vascular Plant,Listera borealis,Safe,Yellowstone National Park,282
Vascular Plant,Listera caurina,Safe,Yellowstone National Park,223
Vascular Plant,Listera convallarioides,Safe,Yellowstone National Park,221
Vascular Plant,Listera cordata,Safe,Yellowstone National Park,251
Vascular Plant,Listera smallii,Safe,Yellowstone National Park,279
Amphibian,Lithobates catesbeianus,Safe,Yellowstone National Park,267
Vascular Plant,Lithocarpus densiflorus var. echinoides,Safe,Yellowstone National Park,259
Vascular Plant,Lithophragma affine,Safe,Yellowstone National Park,254
Vascular Plant,Lithophragma bolanderi,Safe,Yellowstone National Park,231
Vascular Plant,Lithophragma glabrum,Safe,Yellowstone National Park,262
Vascular Plant,Lithophragma heterophyllum,Safe,Yellowstone National Park,273
Vascular Plant,Lithophragma parviflorum,Safe,Yellowstone National Park,235
Vascular Plant,Lithophragma tenellum,Safe,Yellowstone National Park,246
Vascular Plant,Lithospermum arvense,Safe,Yellowstone National Park,244
Vascular Plant,Lithospermum canescens,Safe,Yellowstone National Park,273
Vascular Plant,Lithospermum incisum,Safe,Yellowstone National Park,260
Vascular Plant,Lithospermum ruderale,Safe,Yellowstone National Park,231
Vascular Plant,Lloydia serotina,Safe,Yellowstone National Park,277
Vascular Plant,Lobelia amoena,Safe,Yellowstone National Park,262
Vascular Plant,Lobelia cardinalis,Safe,Yellowstone National Park,265
Vascular Plant,Lobelia inflata,Safe,Yellowstone National Park,245
Vascular Plant,Lobelia puberula,Safe,Yellowstone National Park,205
Vascular Plant,Lobelia siphilitica,Safe,Yellowstone National Park,244
Vascular Plant,Lobelia spicata var. leptostachys,Safe,Yellowstone National Park,253
Nonvascular Plant,Loeskeobryum brevirostre,Safe,Yellowstone National Park,240
Vascular Plant,Logfia arvensis,Safe,Yellowstone National Park,243
Vascular Plant,Lolium arundinaceum,Safe,Yellowstone National Park,247
Vascular Plant,Lolium multiflorum,Safe,Yellowstone National Park,264
Vascular Plant,Lolium perenne,Safe,Yellowstone National Park,281
Vascular Plant,Lolium perenne,Safe,Yellowstone National Park,224
Vascular Plant,Lolium perenne ssp. multiflorum,Safe,Yellowstone National Park,224
Vascular Plant,Lolium perenne ssp. perenne,Safe,Yellowstone National Park,242
Vascular Plant,Lolium pratense,Safe,Yellowstone National Park,220
Vascular Plant,Lolium temulentum,Safe,Yellowstone National Park,242
Vascular Plant,Lomatium ambiguum,Safe,Yellowstone National Park,256
Vascular Plant,Lomatium congdonii,Species of Concern,Yellowstone National Park,217
Vascular Plant,Lomatium cous,Safe,Yellowstone National Park,250
Vascular Plant,Lomatium dissectum var. dissectum,Safe,Yellowstone National Park,236
Vascular Plant,Lomatium dissectum var. multifidum,Safe,Yellowstone National Park,244
Vascular Plant,Lomatium macrocarpum,Safe,Yellowstone National Park,247
Vascular Plant,Lomatium nevadense var. parishii,Safe,Yellowstone National Park,217
Vascular Plant,Lomatium torreyi,Safe,Yellowstone National Park,265
Vascular Plant,Lomatium utriculatum,Safe,Yellowstone National Park,259
Vascular Plant,Lonicera caerulea,Safe,Yellowstone National Park,260
Vascular Plant,Lonicera canadensis,Safe,Yellowstone National Park,269
Vascular Plant,Lonicera conjugialis,Safe,Yellowstone National Park,272
Vascular Plant,Lonicera flava,Safe,Yellowstone National Park,268
Vascular Plant,Lonicera fragrantissima,Safe,Yellowstone National Park,262
Vascular Plant,Lonicera interrupta,Safe,Yellowstone National Park,283
Vascular Plant,Lonicera involucrata,Safe,Yellowstone National Park,280
Vascular Plant,Lonicera involucrata var. involucrata,Safe,Yellowstone National Park,245
Vascular Plant,Lonicera japonica,Safe,Yellowstone National Park,298
Vascular Plant,Lonicera korolkowii,Safe,Yellowstone National Park,250
Vascular Plant,Lonicera maackii,Safe,Yellowstone National Park,266
Vascular Plant,Lonicera morrowii,Safe,Yellowstone National Park,241
Vascular Plant,Lonicera sempervirens,Safe,Yellowstone National Park,228
Vascular Plant,Lonicera standishii,Safe,Yellowstone National Park,226
Vascular Plant,Lonicera tatarica,Safe,Yellowstone National Park,247
Vascular Plant,Lonicera utahensis,Safe,Yellowstone National Park,254
Mammal,Lontra canadensis,Safe,Yellowstone National Park,219
Nonvascular Plant,Lophocolea appalachiana,Species of Concern,Yellowstone National Park,222
Nonvascular Plant,Lophocolea muricata,Safe,Yellowstone National Park,293
Bird,Lophodytes cucullatus,Safe,Yellowstone National Park,261
Vascular Plant,Lotus argophyllus var. fremontii,Safe,Yellowstone National Park,255
Vascular Plant,Lotus corniculatus,Safe,Yellowstone National Park,299
Vascular Plant,Lotus crassifolius var. crassifolius,Safe,Yellowstone National Park,286
Vascular Plant,Lotus humistratus,Safe,Yellowstone National Park,228
Vascular Plant,Lotus micranthus,Safe,Yellowstone National Park,234
Vascular Plant,Lotus nevadensis var. nevadensis,Safe,Yellowstone National Park,258
Vascular Plant,Lotus oblongifolius var. oblongifolius,Safe,Yellowstone National Park,260
Vascular Plant,Lotus scoparius var. scoparius,Safe,Yellowstone National Park,244
Vascular Plant,Lotus strigosus,Safe,Yellowstone National Park,256
Vascular Plant,Lotus wrangelianus,Safe,Yellowstone National Park,219
Bird,Loxia curvirostra,Species of Concern,Yellowstone National Park,209
Bird,Loxia leucoptera,Safe,Yellowstone National Park,245
Vascular Plant,Ludwigia alternifolia,Safe,Yellowstone National Park,248
Vascular Plant,Ludwigia decurrens,Safe,Yellowstone National Park,202
Vascular Plant,Ludwigia grandiflora,Safe,Yellowstone National Park,229
Vascular Plant,Ludwigia palustris,Safe,Yellowstone National Park,260
Vascular Plant,Ludwigia palustris,Safe,Yellowstone National Park,310
Vascular Plant,Ludwigia peploides ssp. glabrescens,Safe,Yellowstone National Park,294
Vascular Plant,Ludwigia uruguayensis,Safe,Yellowstone National Park,234
Vascular Plant,Lunaria annua,Safe,Yellowstone National Park,252
Vascular Plant,Lunaria annua,Safe,Yellowstone National Park,208
Vascular Plant,Lupinus adsurgens,Safe,Yellowstone National Park,253
Vascular Plant,Lupinus albicaulis,Safe,Yellowstone National Park,246
Vascular Plant,Lupinus albifrons var. albifrons,Safe,Yellowstone National Park,261
Vascular Plant,Lupinus andersonii,Safe,Yellowstone National Park,257
Vascular Plant,Lupinus arbustus,Safe,Yellowstone National Park,240
Vascular Plant,Lupinus argenteus var. argenteus,Safe,Yellowstone National Park,271
Vascular Plant,Lupinus argenteus var. laxiflorus,Safe,Yellowstone National Park,226
Vascular Plant,Lupinus argenteus var. meionanthus,Safe,Yellowstone National Park,236
Vascular Plant,Lupinus benthamii,Safe,Yellowstone National Park,235
Vascular Plant,Lupinus bicolor,Safe,Yellowstone National Park,274
Vascular Plant,Lupinus breweri var. breweri,Safe,Yellowstone National Park,261
Vascular Plant,Lupinus breweri var. bryoides,Safe,Yellowstone National Park,286
Vascular Plant,Lupinus breweri var. grandiflorus,Safe,Yellowstone National Park,237
Vascular Plant,Lupinus covillei,Safe,Yellowstone National Park,282
Vascular Plant,Lupinus formosus var. formosus,Safe,Yellowstone National Park,258
Vascular Plant,Lupinus fulcratus,Safe,Yellowstone National Park,253
Vascular Plant,Lupinus gracilentus,Safe,Yellowstone National Park,274
Vascular Plant,Lupinus grayi,Safe,Yellowstone National Park,255
Vascular Plant,Lupinus latifolius,Safe,Yellowstone National Park,261
Vascular Plant,Lupinus nanus,Safe,Yellowstone National Park,215
Vascular Plant,Lupinus pratensis var. pratensis,Safe,Yellowstone National Park,232
Vascular Plant,Lupinus rivularis,Safe,Yellowstone National Park,304
Vascular Plant,Lupinus sericeus,Safe,Yellowstone National Park,244
Vascular Plant,Lupinus stiversii,Safe,Yellowstone National Park,265
Mammal,Lutra canadensis,Safe,Yellowstone National Park,242
Mammal,Lutra canadensis,Safe,Yellowstone National Park,216
Fish,Luxilus chrysocephalus,Safe,Yellowstone National Park,237
Fish,Luxilus coccogenis,Safe,Yellowstone National Park,254
Fish,Luxilus cornutus,Safe,Yellowstone National Park,245
Vascular Plant,Luzula acuminata,Safe,Yellowstone National Park,255
Vascular Plant,Luzula acuminata var. acuminata,Safe,Yellowstone National Park,268
Vascular Plant,Luzula acuminata var. carolinae,Safe,Yellowstone National Park,210
Vascular Plant,Luzula bulbosa,Safe,Yellowstone National Park,258
Vascular Plant,Luzula comosa,Safe,Yellowstone National Park,244
Vascular Plant,Luzula divaricata,Safe,Yellowstone National Park,239
Vascular Plant,Luzula echinata,Safe,Yellowstone National Park,239
Vascular Plant,Luzula glabrata var. hitchcockii,Safe,Yellowstone National Park,240
Vascular Plant,Luzula multiflora,Safe,Yellowstone National Park,244
Vascular Plant,Luzula multiflora,Safe,Yellowstone National Park,252
Vascular Plant,Luzula orestera,Safe,Yellowstone National Park,240
Vascular Plant,Luzula parviflora,Safe,Yellowstone National Park,249
Vascular Plant,Luzula spicata,Safe,Yellowstone National Park,274
Vascular Plant,Luzula subcongesta,Safe,Yellowstone National Park,252
Vascular Plant,Lychnis coronaria,Safe,Yellowstone National Park,260
Vascular Plant,Lycium barbarum,Safe,Yellowstone National Park,256
Vascular Plant,Lycopersicon esculentum,Safe,Yellowstone National Park,223
Vascular Plant,Lycopodiella inundata,Safe,Yellowstone National Park,265
Vascular Plant,Lycopodium annotinum,Safe,Yellowstone National Park,255
Vascular Plant,Lycopodium annotinum,Safe,Yellowstone National Park,248
Vascular Plant,Lycopodium clavatum,Safe,Yellowstone National Park,238
Vascular Plant,Lycopodium complanatum,Safe,Yellowstone National Park,230
Vascular Plant,Lycopodium dendroideum,Safe,Yellowstone National Park,246
Vascular Plant,Lycopodium digitatum,Safe,Yellowstone National Park,248
Vascular Plant,Lycopodium hickeyi,Safe,Yellowstone National Park,254
Vascular Plant,Lycopodium obscurum,Safe,Yellowstone National Park,236
Vascular Plant,Lycopodium tristachyum,Safe,Yellowstone National Park,321
Vascular Plant,Lycopus americanus,Safe,Yellowstone National Park,224
Vascular Plant,Lycopus americanus,Safe,Yellowstone National Park,211
Vascular Plant,Lycopus asper,Safe,Yellowstone National Park,283
Vascular Plant,Lycopus rubellus,Safe,Yellowstone National Park,238
Vascular Plant,Lycopus uniflorus,Safe,Yellowstone National Park,259
Vascular Plant,Lycopus uniflorus,Safe,Yellowstone National Park,283
Vascular Plant,Lycopus virginicus,Safe,Yellowstone National Park,234
Vascular Plant,Lycopus X sherardii,Safe,Yellowstone National Park,213
Vascular Plant,Lycoris radiata,Safe,Yellowstone National Park,245
Vascular Plant,Lygodium palmatum,Safe,Yellowstone National Park,244
Mammal,Lynx canadensis,Safe,Yellowstone National Park,271
Mammal,Lynx rufus,Safe,Yellowstone National Park,259
Vascular Plant,Lyonia ligustrina,Safe,Yellowstone National Park,285
Vascular Plant,Lysichiton americanus,Safe,Yellowstone National Park,282
Vascular Plant,Lysimachia ciliata,Safe,Yellowstone National Park,239
Vascular Plant,Lysimachia fraseri,Species of Concern,Yellowstone National Park,238
Vascular Plant,Lysimachia hybrida,Safe,Yellowstone National Park,246
Vascular Plant,Lysimachia lanceolata,Safe,Yellowstone National Park,251
Vascular Plant,Lysimachia nummularia,Safe,Yellowstone National Park,263
Vascular Plant,Lysimachia quadrifolia,Safe,Yellowstone National Park,285
Vascular Plant,Lysimachia terrestris,Safe,Yellowstone National Park,220
Vascular Plant,Lysimachia thyrsiflora,Safe,Yellowstone National Park,228
Vascular Plant,Lysimachia tonsa,Safe,Yellowstone National Park,239
Vascular Plant,Lythrum hyssopifolia,Safe,Yellowstone National Park,241
Fish,Lythrurus lirus,Safe,Yellowstone National Park,193
Vascular Plant,Machaeranthera canescens var. canescens,Safe,Yellowstone National Park,254
Vascular Plant,Maclura pomifera,Safe,Yellowstone National Park,226
Nonvascular Plant,Macrocoma sullivantii,Safe,Yellowstone National Park,228
Vascular Plant,Madia bolanderi,Safe,Yellowstone National Park,268
Vascular Plant,Madia elegans ssp. elegans,Safe,Yellowstone National Park,224
Vascular Plant,Madia elegans ssp. vernalis,Safe,Yellowstone National Park,234
Vascular Plant,Madia exigua,Safe,Yellowstone National Park,226
Vascular Plant,Madia glomerata,Safe,Yellowstone National Park,257
Vascular Plant,Madia gracilis,Safe,Yellowstone National Park,279
Vascular Plant,Madia minima,Safe,Yellowstone National Park,243
Vascular Plant,Madia yosemitana,Safe,Yellowstone National Park,234
Vascular Plant,Magnolia acuminata,Safe,Yellowstone National Park,246
Vascular Plant,Magnolia fraseri,Safe,Yellowstone National Park,227
Vascular Plant,Magnolia grandiflora,Safe,Yellowstone National Park,258
Vascular Plant,Magnolia macrophylla,Safe,Yellowstone National Park,237
Vascular Plant,Magnolia tripetala,Safe,Yellowstone National Park,258
Vascular Plant,Mahonia bealei,Safe,Yellowstone National Park,237
Vascular Plant,Mahonia repens,Safe,Yellowstone National Park,264
Vascular Plant,Maianthemum canadense,Safe,Yellowstone National Park,266
Vascular Plant,Maianthemum racemosum ssp. racemosum,Safe,Yellowstone National Park,256
Vascular Plant,Maianthemum stellatum,Safe,Yellowstone National Park,286
Vascular Plant,Malacothrix floccifera,Safe,Yellowstone National Park,259
Vascular Plant,Malaxis unifolia,Safe,Yellowstone National Park,259
Vascular Plant,Malus angustifolia,Safe,Yellowstone National Park,239
Vascular Plant,Malus coronaria,Safe,Yellowstone National Park,221
Vascular Plant,Malus pumila,Safe,Yellowstone National Park,221
Vascular Plant,Malus pumila,Safe,Yellowstone National Park,275
Vascular Plant,Malva moschata,Safe,Yellowstone National Park,275
Vascular Plant,Malva neglecta,Safe,Yellowstone National Park,229
Vascular Plant,Malva neglecta,Safe,Yellowstone National Park,262
Vascular Plant,Malva nicaeensis,Safe,Yellowstone National Park,269
Vascular Plant,Malva parviflora,Safe,Yellowstone National Park,270
Vascular Plant,Malva pusilla,Safe,Yellowstone National Park,297
Vascular Plant,Malva sylvestris,Safe,Yellowstone National Park,247
Vascular Plant,Manfreda virginica,Safe,Yellowstone National Park,186
Vascular Plant,Marah fabaceus,Safe,Yellowstone National Park,276
Vascular Plant,Marah horridus,Safe,Yellowstone National Park,229
Vascular Plant,Marah watsonii,Safe,Yellowstone National Park,274
Mammal,Marmota flaviventris,Safe,Yellowstone National Park,205
Mammal,Marmota monax,Safe,Yellowstone National Park,261
Vascular Plant,Marrubium vulgare,Safe,Yellowstone National Park,248
Vascular Plant,Marrubium vulgare,Safe,Yellowstone National Park,257
Vascular Plant,Marsilea vestita ssp. vestita,Safe,Yellowstone National Park,262
Mammal,Martes americana,Safe,Yellowstone National Park,248
Mammal,Martes americana,Safe,Yellowstone National Park,232
Mammal,Martes pennanti,Safe,Yellowstone National Park,268
Reptile,Masticophis lateralis lateralis,Safe,Yellowstone National Park,288
Vascular Plant,Matelea gonocarpos,Safe,Yellowstone National Park,237
Vascular Plant,Matelea obliqua,Safe,Yellowstone National Park,265
Vascular Plant,Matricaria discoidea,Safe,Yellowstone National Park,232
Vascular Plant,Matricaria matricarioides,Safe,Yellowstone National Park,272
Vascular Plant,Mazus miquelii,Safe,Yellowstone National Park,270
Vascular Plant,Mazus pumilus,Safe,Yellowstone National Park,265
Vascular Plant,Medeola virginiana,Safe,Yellowstone National Park,247
Vascular Plant,Medicago lupulina,Safe,Yellowstone National Park,266
Vascular Plant,Medicago lupulina,Safe,Yellowstone National Park,207
Vascular Plant,Medicago polymorpha,Safe,Yellowstone National Park,240
Vascular Plant,Medicago sativa,Safe,Yellowstone National Park,269
Bird,Megaceryle alcyon,Safe,Yellowstone National Park,260
Bird,Megascops asio,Safe,Yellowstone National Park,268
Bird,Megascops asio,Safe,Yellowstone National Park,248
Bird,Megascops kennicottii,Safe,Yellowstone National Park,251
Vascular Plant,Melampyrum lineare,Safe,Yellowstone National Park,246
Bird,Melanerpes carolinus,Safe,Yellowstone National Park,247
Bird,Melanerpes erythrocephalus,Safe,Yellowstone National Park,244
Bird,Melanerpes formicivorus,Safe,Yellowstone National Park,246
Bird,Melanerpes lewis,Safe,Yellowstone National Park,255
Bird,Melanerpes lewis,Safe,Yellowstone National Park,263
Bird,Melanitta deglandi,Safe,Yellowstone National Park,264
Bird,Melanitta fusca,Safe,Yellowstone National Park,246
Bird,Melanitta nigra,Safe,Yellowstone National Park,291
Bird,Melanitta perspicillata,Safe,Yellowstone National Park,290
Vascular Plant,Melanthium latifolium,Safe,Yellowstone National Park,216
Vascular Plant,Melanthium parviflorum,Safe,Yellowstone National Park,281
Bird,Meleagris gallopavo,Safe,Yellowstone National Park,246
Vascular Plant,Melica aristata,Safe,Yellowstone National Park,246
Vascular Plant,Melica bulbosa,Safe,Yellowstone National Park,266
Vascular Plant,Melica californica,Safe,Yellowstone National Park,230
Vascular Plant,Melica harfordii,Safe,Yellowstone National Park,220
Vascular Plant,Melica imperfecta,Safe,Yellowstone National Park,257
Vascular Plant,Melica mutica,Safe,Yellowstone National Park,267
Vascular Plant,Melica spectabilis,Safe,Yellowstone National Park,250
Vascular Plant,Melica stricta,Safe,Yellowstone National Park,227
