category,scientific_name,conservation_status,park_name,observations
Reptile,Masticophis lateralis lateralis,Safe,Yosemite National Park,174
Vascular Plant,Matelea gonocarpos,Safe,Yosemite National Park,155
Vascular Plant,Matelea obliqua,Safe,Yosemite National Park,118
Vascular Plant,Matricaria discoidea,Safe,Yosemite National Park,108
Vascular Plant,Matricaria matricarioides,Safe,Yosemite National Park,146
Vascular Plant,Mazus miquelii,Safe,Yosemite National Park,148
Vascular Plant,Mazus pumilus,Safe,Yosemite National Park,161
Vascular Plant,Medeola virginiana,Safe,Yosemite National Park,175
Vascular Plant,Medicago lupulina,Safe,Yosemite National Park,140
Vascular Plant,Medicago lupulina,Safe,Yosemite National Park,143
Vascular Plant,Medicago polymorpha,Safe,Yosemite National Park,125
Vascular Plant,Medicago sativa,Safe,Yosemite National Park,134
Bird,Megaceryle alcyon,Safe,Yosemite National Park,159
Bird,Megascops asio,Safe,Yosemite National Park,148
Bird,Megascops asio,Safe,Yosemite National Park,158
Bird,Megascops kennicottii,Safe,Yosemite National Park,161
Vascular Plant,Melampyrum lineare,Safe,Yosemite National Park,126
Bird,Melanerpes carolinus,Safe,Yosemite National Park,117
Bird,Melanerpes erythrocephalus,Safe,Yosemite National Park,196
Bird,Melanerpes formicivorus,Safe,Yosemite National Park,118
Bird,Melanerpes lewis,Safe,Yosemite National Park,125
Bird,Melanerpes lewis,Safe,Yosemite National Park,164
Bird,Melanitta deglandi,Safe,Yosemite National Park,132
Bird,Melanitta fusca,Safe,Yosemite National Park,145
Bird,Melanitta nigra,Safe,Yosemite National Park,152
Bird,Melanitta perspicillata,Safe,Yosemite National Park,191
Vascular Plant,Melanthium latifolium,Safe,Yosemite National Park,167
Vascular Plant,Melanthium parviflorum,Safe,Yosemite National Park,118
Bird,Meleagris gallopavo,Safe,Yosemite National Park,162
Vascular Plant,Melica aristata,Safe,Yosemite National Park,158
Vascular Plant,Melica bulbosa,Safe,Yosemite National Park,126
Vascular Plant,Melica californica,Safe,Yosemite National Park,121
Vascular Plant,Melica harfordii,Safe,Yosemite National Park,140
Vascular Plant,Melica imperfecta,Safe,Yosemite National Park,126
Vascular Plant,Melica mutica,Safe,Yosemite National Park,135
Vascular Plant,Melica spectabilis,Safe,Yosemite National Park,144
Vascular Plant,Melica stricta,Safe,Yosemite National Park,146
Vascular Plant,Melica subulata,Safe,Yosemite National Park,129
Vascular Plant,Melilotus alba,Safe,Yosemite National Park,136
Vascular Plant,Melilotus albus,Safe,Yosemite National Park,137
Vascular Plant,Melilotus albus,Safe,Yosemite National Park,102
Vascular Plant,Melilotus indica,Safe,Yosemite National Park,148
Vascular Plant,Melilotus officinalis,Safe,Yosemite National Park,146
Vascular Plant,Melilotus officinalis,Safe,Yosemite National Park,173
Vascular Plant,Melissa officinalis,Safe,Yosemite National Park,160
Bird,Melospiza georgiana,Safe,Yosemite National Park,134
Bird,Melospiza lincolnii,Species of Concern,Yosemite National Park,164
Bird,Melospiza melodia,Safe,Yosemite National Park,144
Vascular Plant,Melothria pendula,Safe,Yosemite National Park,171
Bird,Melozone crissalis,Safe,Yosemite National Park,144
Vascular Plant,Menispermum canadense,Safe,Yosemite National Park,157
Vascular Plant,Mentha arvensis,Safe,Yosemite National Park,170
Vascular Plant,Mentha arvensis,Safe,Yosemite National Park,108
Vascular Plant,Mentha spicata,Safe,Yosemite National Park,152
Vascular Plant,Mentha suaveolens,Safe,Yosemite National Park,164
Vascular Plant,Mentha X gracilis,Safe,Yosemite National Park,140
Vascular Plant,Mentha X piperita,Safe,Yosemite National Park,149
Vascular Plant,Mentzelia albicaulis,Safe,Yosemite National Park,121
Vascular Plant,Mentzelia crocea,Safe,Yosemite National Park,155
Vascular Plant,Mentzelia decapetala,Safe,Yosemite National Park,131
Vascular Plant,Mentzelia dispersa,Safe,Yosemite National Park,127
Vascular Plant,Mentzelia laevicaulis var. laevicaulis,Safe,Yosemite National Park,123
Vascular Plant,Mentzelia lindleyi,Safe,Yosemite National Park,111
Vascular Plant,Mentzelia montana,Safe,Yosemite National Park,173
Vascular Plant,Menyanthes trifoliata,Safe,Yosemite National Park,143
Vascular Plant,Menziesia pilosa,Safe,Yosemite National Park,140
Mammal,Mephitis mephitis,Safe,Yosemite National Park,141
Bird,Mergus merganser,Safe,Yosemite National Park,145
Bird,Mergus serrator,Safe,Yosemite National Park,144
Vascular Plant,Mertensia alpina,Safe,Yosemite National Park,106
Vascular Plant,Mertensia ciliata,Safe,Yosemite National Park,129
Vascular Plant,Mertensia ciliata var. ciliata,Safe,Yosemite National Park,140
Vascular Plant,Mertensia oblongifolia,Safe,Yosemite National Park,156
Vascular Plant,Mertensia virginica,Safe,Yosemite National Park,171
Fish,Micropterus dolomieu,Safe,Yosemite National Park,117
Fish,Micropterus punctulatus,Safe,Yosemite National Park,145
Fish,Micropterus salmoides,Safe,Yosemite National Park,181
Vascular Plant,Micropus californicus var. californicus,Safe,Yosemite National Park,183
Vascular Plant,Microseris nutans,Safe,Yosemite National Park,155
Vascular Plant,Microstegium vimineum,Safe,Yosemite National Park,148
Vascular Plant,Microsteris gracilis var. humilior,Safe,Yosemite National Park,129
Vascular Plant,Microthlaspi perfoliatum,Safe,Yosemite National Park,127
Mammal,Microtus californicus,Safe,Yosemite National Park,165
Mammal,Microtus chrotorrhinus,Safe,Yosemite National Park,158
Mammal,Microtus longicaudus,Safe,Yosemite National Park,117
Mammal,Microtus longicaudus,Safe,Yosemite National Park,130
Mammal,Microtus montanus,Safe,Yosemite National Park,158
Mammal,Microtus pennsylvanicus,Safe,Yosemite National Park,156
Mammal,Microtus pinetorum,Safe,Yosemite National Park,159
Mammal,Microtus richardsoni,Safe,Yosemite National Park,107
Nonvascular Plant,Mielichhoferia mielichhoferiana,Safe,Yosemite National Park,150
Vascular Plant,Milium effusum,Safe,Yosemite National Park,142
Vascular Plant,Mimosa microphylla,Safe,Yosemite National Park,168
Vascular Plant,Mimosa quadrivalvis var. angustata,Safe,Yosemite National Park,156
Vascular Plant,Mimulus alatus,Safe,Yosemite National Park,183
Vascular Plant,Mimulus angustatus,Safe,Yosemite National Park,146
Vascular Plant,Mimulus bicolor,Safe,Yosemite National Park,136
Vascular Plant,Mimulus bolanderi,Safe,Yosemite National Park,140
Vascular Plant,Mimulus breweri,Safe,Yosemite National Park,113
Vascular Plant,Mimulus cardinalis,Safe,Yosemite National Park,152
Vascular Plant,Mimulus congdonii,Safe,Yosemite National Park,131
Vascular Plant,Mimulus douglasii,Safe,Yosemite National Park,151
Vascular Plant,Mimulus filicaulis,Species of Concern,Yosemite National Park,119
Vascular Plant,Mimulus floribundus,Safe,Yosemite National Park,176
Vascular Plant,Mimulus guttatus,Safe,Yosemite National Park,148
Vascular Plant,Mimulus inconspicuus,Safe,Yosemite National Park,124
Vascular Plant,Mimulus kelloggii,Safe,Yosemite National Park,143
Vascular Plant,Mimulus laciniatus,Safe,Yosemite National Park,165
Vascular Plant,Mimulus layneae,Safe,Yosemite National Park,148
Vascular Plant,Mimulus leptaleus,Safe,Yosemite National Park,168
Vascular Plant,Mimulus lewisii,Safe,Yosemite National Park,163
Vascular Plant,Mimulus mephiticus,Safe,Yosemite National Park,147
Vascular Plant,Mimulus montioides,Safe,Yosemite National Park,135
Vascular Plant,Mimulus moschatus,Safe,Yosemite National Park,139
Vascular Plant,Mimulus nanus,Safe,Yosemite National Park,169
Vascular Plant,Mimulus palmeri,Safe,Yosemite National Park,179
Vascular Plant,Mimulus patulus,Species of Concern,Yosemite National Park,119
Vascular Plant,Mimulus pilosus,Safe,Yosemite National Park,107
Vascular Plant,Mimulus primuloides,Safe,Yosemite National Park,146
Vascular Plant,Mimulus pulchellus,Safe,Yosemite National Park,161
Vascular Plant,Mimulus pulsiferae,Safe,Yosemite National Park,129
Vascular Plant,Mimulus ringens,Safe,Yosemite National Park,168
Vascular Plant,Mimulus rubellus,Safe,Yosemite National Park,164
Vascular Plant,Mimulus suksdorfii,Safe,Yosemite National Park,119
Vascular Plant,Mimulus tilingii,Safe,Yosemite National Park,178
Vascular Plant,Mimulus torreyi,Safe,Yosemite National Park,128
Vascular Plant,Mimulus viscidus,Safe,Yosemite National Park,192
Bird,Mimus polyglottos,Safe,Yosemite National Park,157
Bird,Mimus polyglottos,Safe,Yosemite National Park,135
Vascular Plant,Minuartia austromontana,Safe,Yosemite National Park,149
Vascular Plant,Minuartia californica,Safe,Yosemite National Park,143
Vascular Plant,Minuartia douglasii,Safe,Yosemite National Park,140
Vascular Plant,Minuartia nuttallii,Safe,Yosemite National Park,125
Vascular Plant,Minuartia nuttallii ssp. gracilis,Safe,Yosemite National Park,143
Vascular Plant,Minuartia obtusiloba,Safe,Yosemite National Park,196
Vascular Plant,Minuartia pusilla,Safe,Yosemite National Park,147
Vascular Plant,Minuartia rubella,Safe,Yosemite National Park,153
Vascular Plant,Minuartia stricta,Safe,Yosemite National Park,135
Vascular Plant,Mirabilis jalapa,Safe,Yosemite National Park,140
Vascular Plant,Mirabilis linearis,Safe,Yosemite National Park,139
Vascular Plant,Miscanthus sinensis,Safe,Yosemite National Park,133
Vascular Plant,Mitchella repens,Safe,Yosemite National Park,122
Vascular Plant,Mitella breweri,Safe,Yosemite National Park,158
Vascular Plant,Mitella diphylla,Safe,Yosemite National Park,157
Vascular Plant,Mitella pentandra,Safe,Yosemite National Park,169
Vascular Plant,Mitella stauropetala,Safe,Yosemite National Park,154
Bird,Mniotilta varia,Safe,Yosemite National Park,166
Nonvascular Plant,Mnium carolinianum,Safe,Yosemite National Park,113
Nonvascular Plant,Mnium hornum,Safe,Yosemite National Park,134
Nonvascular Plant,Mnium marginatum,Safe,Yosemite National Park,138
Nonvascular Plant,Mnium stellare,Safe,Yosemite National Park,147
Nonvascular Plant,Mnium thomsonii,Safe,Yosemite National Park,139
Vascular Plant,Moehringia lateriflora,Safe,Yosemite National Park,139
Vascular Plant,Mollugo verticillata,Safe,Yosemite National Park,121
Vascular Plant,Mollugo verticillata,Safe,Yosemite National Park,158
Bird,Molothrus ater,Safe,Yosemite National Park,133
Vascular Plant,Monarda clinopodia,Safe,Yosemite National Park,123
Vascular Plant,Monarda didyma,Safe,Yosemite National Park,129
Vascular Plant,Monarda fistulosa,Safe,Yosemite National Park,163
Vascular Plant,Monarda fistulosa var. menthifolia,Safe,Yosemite National Park,131
Vascular Plant,Monarda media,Safe,Yosemite National Park,138
Vascular Plant,Monarda punctata,Safe,Yosemite National Park,178
Vascular Plant,Monardella glauca,Safe,Yosemite National Park,151
Vascular Plant,Monardella lanceolata,Safe,Yosemite National Park,126
Vascular Plant,Monardella odoratissima ssp. pallida,Safe,Yosemite National Park,147
Vascular Plant,Monardella sheltonii,Safe,Yosemite National Park,139
Vascular Plant,Moneses uniflora,Safe,Yosemite National Park,161
Vascular Plant,Monolepis nuttalliana,Safe,Yosemite National Park,151
Vascular Plant,Monolepis spathulata,Safe,Yosemite National Park,167
Vascular Plant,Monolopia major,Safe,Yosemite National Park,130
Vascular Plant,Monotropa hypopithys,Safe,Yosemite National Park,154
Vascular Plant,Monotropa hypopithys,Safe,Yosemite National Park,123
Vascular Plant,Monotropa uniflora,Species of Concern,Yosemite National Park,129
Vascular Plant,Monotropsis odorata,Species of Concern,Yosemite National Park,104
Vascular Plant,Monroa squarrosa,Safe,Yosemite National Park,130
Vascular Plant,Montia chamissoi,Safe,Yosemite National Park,140
Vascular Plant,Montia fontana,Safe,Yosemite National Park,146
Vascular Plant,Montia linearis,Safe,Yosemite National Park,167
Vascular Plant,Montia parvifolia,Safe,Yosemite National Park,169
Fish,Morone chrysops,Safe,Yosemite National Park,111
Vascular Plant,Morus alba,Safe,Yosemite National Park,161
Vascular Plant,Morus rubra,Safe,Yosemite National Park,159
Fish,Moxostoma carinatum,Safe,Yosemite National Park,156
Fish,Moxostoma duquesnei,Safe,Yosemite National Park,154
Fish,Moxostoma erythrurum,Safe,Yosemite National Park,185
Fish,Moxostoma macrolepidotum,Safe,Yosemite National Park,146
Vascular Plant,Muhlenbergia andina,Safe,Yosemite National Park,132
Vascular Plant,Muhlenbergia asperifolia,Safe,Yosemite National Park,130
Vascular Plant,Muhlenbergia capillaris,Safe,Yosemite National Park,171
Vascular Plant,Muhlenbergia filiformis,Safe,Yosemite National Park,136
Vascular Plant,Muhlenbergia frondosa,Safe,Yosemite National Park,171
Vascular Plant,Muhlenbergia glomerata,Safe,Yosemite National Park,166
Vascular Plant,Muhlenbergia mexicana,Safe,Yosemite National Park,149
Vascular Plant,Muhlenbergia minutissima,Safe,Yosemite National Park,143
Vascular Plant,Muhlenbergia montana,Safe,Yosemite National Park,139
Vascular Plant,Muhlenbergia richardsonis,Safe,Yosemite National Park,141
Vascular Plant,Muhlenbergia rigens,Safe,Yosemite National Park,165
Vascular Plant,Muhlenbergia schreberi,Safe,Yosemite National Park,149
Vascular Plant,Muhlenbergia schreberi,Safe,Yosemite National Park,122
Vascular Plant,Muhlenbergia sylvatica,Safe,Yosemite National Park,129
Vascular Plant,Muhlenbergia tenuiflora,Safe,Yosemite National Park,160
Vascular Plant,Murdannia keisak,Safe,Yosemite National Park,174
Mammal,Mus musculus,Safe,Yosemite National Park,144
Vascular Plant,Muscari botryoides,Safe,Yosemite National Park,96
Vascular Plant,Muscari comosum,Safe,Yosemite National Park,137
Vascular Plant,Musineon divaricatum,Safe,Yosemite National Park,150
Mammal,Mustela,Safe,Yosemite National Park,130
Mammal,Mustela erminea,Safe,Yosemite National Park,146
Mammal,Mustela erminea,Safe,Yosemite National Park,157
Mammal,Mustela frenata,Safe,Yosemite National Park,123
Mammal,Mustela nivalis,Safe,Yosemite National Park,155
Mammal,Mustela vison,Safe,Yosemite National Park,140
Mammal,Mustela vison,Safe,Yosemite National Park,182
Bird,Myadestes townsendi,Safe,Yosemite National Park,148
Bird,Mycteria americana,Safe,Yosemite National Park,175
Bird,Myiarchus cinerascens,Safe,Yosemite National Park,137
Bird,Myiarchus crinitus,Safe,Yosemite National Park,149
Bird,Myioborus pictus,Safe,Yosemite National Park,146
Fish,Mylopharodon conocephalus,Safe,Yosemite National Park,176
Vascular Plant,Myosotis laxa,Safe,Yosemite National Park,134
Vascular Plant,Myosotis macrosperma,Safe,Yosemite National Park,141
Vascular Plant,Myosotis scorpioides,Safe,Yosemite National Park,149
Vascular Plant,Myosotis stricta,Safe,Yosemite National Park,162
Vascular Plant,Myosotis verna,Safe,Yosemite National Park,169
Vascular Plant,Myosurus apetalus var. borealis,Safe,Yosemite National Park,178
Vascular Plant,Myosurus apetalus var. montanus,Safe,Yosemite National Park,137
Mammal,Myotis austroriparius,Species of Concern,Yosemite National Park,116
Mammal,Myotis californicus,Species of Concern,Yosemite National Park,148
Mammal,Myotis californicus,Species of Concern,Yosemite National Park,133
Mammal,Myotis ciliolabrum,Safe,Yosemite National Park,135
Mammal,Myotis ciliolabrum,Safe,Yosemite National Park,123
Mammal,Myotis evotis,Species of Concern,Yosemite National Park,151
Mammal,Myotis grisescens,Endangered,Yosemite National Park,39
Mammal,Myotis keenii,Species of Concern,Yosemite National Park,144
Mammal,Myotis leibii,Species of Concern,Yosemite National Park,132
Mammal,Myotis lucifugus,Species of Concern,Yosemite National Park,124
Mammal,Myotis lucifugus,Species of Concern,Yosemite National Park,134
Mammal,Myotis lucifugus,Species of Concern,Yosemite National Park,138
Mammal,Myotis septentrionalis,Threatened,Yosemite National Park,73
Mammal,Myotis sodalis,Endangered,Yosemite National Park,36
Mammal,Myotis thysanodes,Species of Concern,Yosemite National Park,116
Mammal,Myotis volans,Species of Concern,Yosemite National Park,145
Mammal,Myotis yumanensis,Species of Concern,Yosemite National Park,169
Vascular Plant,Myrica hartwegii,Safe,Yosemite National Park,146
Vascular Plant,Myriophyllum aquaticum,Safe,Yosemite National Park,99
Vascular Plant,Myriophyllum quitense,Safe,Yosemite National Park,162
Vascular Plant,Myriophyllum sibiricum,Safe,Yosemite National Park,176
Vascular Plant,Myriophyllum spicatum,Safe,Yosemite National Park,117
Vascular Plant,Myriophyllum verticillatum,Safe,Yosemite National Park,151
Nonvascular Plant,Myurella sibirica,Safe,Yosemite National Park,133
Vascular Plant,Najas flexilis,Species of Concern,Yosemite National Park,127
Vascular Plant,Najas guadalupensis,Safe,Yosemite National Park,111
Vascular Plant,Najas minor,Safe,Yosemite National Park,146
Vascular Plant,Nandina domestica,Safe,Yosemite National Park,179
Mammal,Napaeozapus insignis,Safe,Yosemite National Park,120
Vascular Plant,Narcissus poeticus,Safe,Yosemite National Park,161
Vascular Plant,Narcissus pseudonarcissus,Safe,Yosemite National Park,147
Vascular Plant,Narthecium californicum,Safe,Yosemite National Park,176
Vascular Plant,Nassella viridula,Safe,Yosemite National Park,153
Vascular Plant,Nasturtium officinale,Safe,Yosemite National Park,156
Vascular Plant,Navarretia divaricata ssp. divaricata,Safe,Yosemite National Park,164
Vascular Plant,Navarretia divaricata ssp. vividior,Safe,Yosemite National Park,143
Vascular Plant,Navarretia intertexta ssp. intertexta,Safe,Yosemite National Park,194
Vascular Plant,Navarretia viscidula,Safe,Yosemite National Park,143
Nonvascular Plant,Neckera complanata,Safe,Yosemite National Park,174
Nonvascular Plant,Neckera pennata,Safe,Yosemite National Park,132
Amphibian,Necturus maculosus maculosus,Safe,Yosemite National Park,165
Vascular Plant,Nemacladus capillaris,Safe,Yosemite National Park,180
Vascular Plant,Nemacladus interior,Safe,Yosemite National Park,181
Vascular Plant,Nemophila aphylla,Safe,Yosemite National Park,162
Vascular Plant,Nemophila breviflora,Safe,Yosemite National Park,151
Vascular Plant,Nemophila heterophylla,Safe,Yosemite National Park,121
Vascular Plant,Nemophila maculata,Safe,Yosemite National Park,176
Vascular Plant,Nemophila menziesii var. menziesii,Safe,Yosemite National Park,169
Vascular Plant,Nemophila parviflora var. austiniae,Safe,Yosemite National Park,151
Vascular Plant,Nemophila pedunculata,Safe,Yosemite National Park,164
Vascular Plant,Nemophila spatulata,Safe,Yosemite National Park,143
Mammal,Neotamias amoenus,Safe,Yosemite National Park,171
Mammal,Neotamias minimus,Safe,Yosemite National Park,148
Mammal,Neotamias umbrinus,Safe,Yosemite National Park,148
Mammal,Neotoma cinerea,Safe,Yosemite National Park,149
Mammal,Neotoma floridana,Safe,Yosemite National Park,117
Mammal,Neotoma macrotis,Safe,Yosemite National Park,133
Mammal,Neotoma macrotis streatori,Safe,Yosemite National Park,123
Mammal,Neotoma magister,Safe,Yosemite National Park,127
Mammal,Neovison vison,Safe,Yosemite National Park,200
Vascular Plant,Nepeta cataria,Safe,Yosemite National Park,189
Vascular Plant,Nepeta cataria,Safe,Yosemite National Park,198
Reptile,Nerodia erythrogaster,Safe,Yosemite National Park,105
Reptile,Nerodia erythrogaster flavigaster,Safe,Yosemite National Park,136
Reptile,Nerodia sipedon sipedon,Safe,Yosemite National Park,160
Vascular Plant,Nicandra physalodes,Safe,Yosemite National Park,144
Vascular Plant,Nicotiana acuminata var. multiflora,Safe,Yosemite National Park,160
Vascular Plant,Nicotiana attenuata,Safe,Yosemite National Park,171
Vascular Plant,Noccaea montana,Safe,Yosemite National Park,167
Fish,Nocomis micropogon,Safe,Yosemite National Park,170
Vascular Plant,Nothocalais nigrescens,Safe,Yosemite National Park,181
Vascular Plant,Nothocalais troximoides,Safe,Yosemite National Park,170
Vascular Plant,Nothoscordum bivalve,Safe,Yosemite National Park,156
Amphibian,Notophthalmus viridescens viridescens,Safe,Yosemite National Park,154
Nonvascular Plant,Notothylas orbicularis,Safe,Yosemite National Park,123
Fish,Notropis atherinoides,Safe,Yosemite National Park,162
Fish,Notropis baileyi,Safe,Yosemite National Park,199
Fish,Notropis leuciodus,Safe,Yosemite National Park,112
Fish,Notropis photogenis,Safe,Yosemite National Park,126
Fish,Notropis rubellus,Safe,Yosemite National Park,151
Fish,Notropis rubricroceus,Safe,Yosemite National Park,163
Fish,Notropis spectrunculus,Safe,Yosemite National Park,112
Fish,Notropis telescopus,Safe,Yosemite National Park,160
Fish,Notropis volucellus,Safe,Yosemite National Park,166
Fish,Noturus baileyi,Endangered,Yosemite National Park,31
Fish,Noturus flavipinnis,Threatened,Yosemite National Park,72
Fish,Noturus flavus,Safe,Yosemite National Park,165
Bird,Nucifraga columbiana,Safe,Yosemite National Park,155
Bird,Numenius americanus,Safe,Yosemite National Park,158
Vascular Plant,Nuphar lutea ssp. advena,Safe,Yosemite National Park,159
Vascular Plant,Nuphar lutea ssp. polysepala,Safe,Yosemite National Park,171
Vascular Plant,Nuphar polysepala,Safe,Yosemite National Park,161
Vascular Plant,Nuttallanthus canadensis,Safe,Yosemite National Park,158
Bird,Nyctanassa violacea,Safe,Yosemite National Park,148
Mammal,Nycticeius humeralis,Safe,Yosemite National Park,149
Bird,Nycticorax nycticorax,Species of Concern,Yosemite National Park,125
Bird,Nycticorax nycticorax,Species of Concern,Yosemite National Park,144
Vascular Plant,Nymphaea odorata,Safe,Yosemite National Park,137
Vascular Plant,Nyssa sylvatica,Safe,Yosemite National Park,158
Vascular Plant,Obolaria virginica,Safe,Yosemite National Park,144
Bird,Oceanodroma castro,Safe,Yosemite National Park,141
Mammal,Ochotona princeps,Safe,Yosemite National Park,153
Mammal,Ochotona princeps,Safe,Yosemite National Park,175
Mammal,Ochrotomys nuttalli,Safe,Yosemite National Park,161
Vascular Plant,Oclemena acuminata,Safe,Yosemite National Park,162
Mammal,Odocoileus hemionus,Safe,Yosemite National Park,143
Mammal,Odocoileus virginianus,Safe,Yosemite National Park,135
Mammal,Odocoileus virginianus,Safe,Yosemite National Park,150
Vascular Plant,Oenothera biennis,Safe,Yosemite National Park,152
Vascular Plant,Oenothera elata ssp. hirsutissima,Safe,Yosemite National Park,160
Vascular Plant,Oenothera fruticosa ssp. fruticosa,Safe,Yosemite National Park,151
Vascular Plant,Oenothera fruticosa ssp. glauca,Safe,Yosemite National Park,149
Vascular Plant,Oenothera laciniata,Safe,Yosemite National Park,141
Vascular Plant,Oenothera linifolia,Safe,Yosemite National Park,174
Vascular Plant,Oenothera speciosa,Safe,Yosemite National Park,184
Vascular Plant,Oenothera triloba,Safe,Yosemite National Park,152
Vascular Plant,Oligoneuron rigidum var. rigidum,Safe,Yosemite National Park,138
Nonvascular Plant,Oncophorus raui,Safe,Yosemite National Park,126
Nonvascular Plant,Oncophorus wahlenbergii,Safe,Yosemite National Park,150
Fish,Oncorhynchus clarki behnkei,Safe,Yosemite National Park,192
Fish,Oncorhynchus clarkii bouvieri,Safe,Yosemite National Park,140
Fish,Oncorhynchus clarkii henshawi,Threatened,Yosemite National Park,85
Fish,Oncorhynchus clarkii lewisi,Safe,Yosemite National Park,140
Fish,Oncorhynchus mykiss,Safe,Yosemite National Park,118
Fish,Oncorhynchus mykiss,Threatened,Yosemite National Park,59
Fish,Oncorhynchus mykiss aguabonita,Safe,Yosemite National Park,166
Mammal,Ondatra zibethicus,Safe,Yosemite National Park,132
Mammal,Ondatra zibethicus,Safe,Yosemite National Park,165
Vascular Plant,Onobrychis viciifolia,Safe,Yosemite National Park,141
Vascular Plant,Onoclea sensibilis,Safe,Yosemite National Park,130
Vascular Plant,Onopordum acanthium,Safe,Yosemite National Park,161
Reptile,Opheodrys aestivus aestivus,Safe,Yosemite National Park,161
Vascular Plant,Ophioglossum pusillum,Safe,Yosemite National Park,142
Vascular Plant,Ophioglossum vulgatum,Safe,Yosemite National Park,159
Reptile,Ophisaurus attenuatus longicaudus,Safe,Yosemite National Park,152
Bird,Oporornis agilis,Safe,Yosemite National Park,131
Bird,Oporornis formosus,Safe,Yosemite National Park,163
Bird,Oporornis philadelphia,Safe,Yosemite National Park,173
Vascular Plant,Opuntia fragilis,Safe,Yosemite National Park,168
Vascular Plant,Opuntia humifusa,Safe,Yosemite National Park,154
Vascular Plant,Opuntia polyacantha var. polyacantha,Safe,Yosemite National Park,139
Vascular Plant,Orbexilum onobrychis,Safe,Yosemite National Park,131
Vascular Plant,Orbexilum pedunculatum,Safe,Yosemite National Park,148
Vascular Plant,Orbexilum pedunculatum var. pedunculatum,Safe,Yosemite National Park,147
Vascular Plant,Orbexilum pedunculatum var. psoralioides,Safe,Yosemite National Park,165
Mammal,Oreamnos americanus,Safe,Yosemite National Park,137
Bird,Oreortyx pictus,Safe,Yosemite National Park,150
Bird,Oreoscoptes montanus,Species of Concern,Yosemite National Park,127
Vascular Plant,Oreostemma alpigenum var. haydenii,Safe,Yosemite National Park,120
Bird,Oreothlypis celata,Safe,Yosemite National Park,145
Bird,Oreothlypis peregrina,Safe,Yosemite National Park,164
Bird,Oreothlypis ruficapilla,Safe,Yosemite National Park,129
Bird,Oreothlypis virginiae,Safe,Yosemite National Park,134
Vascular Plant,Ornithogalum umbellatum,Safe,Yosemite National Park,155
Vascular Plant,Orobanche californica ssp. grayana,Safe,Yosemite National Park,153
Vascular Plant,Orobanche corymbosa,Safe,Yosemite National Park,142
Vascular Plant,Orobanche fasciculata,Safe,Yosemite National Park,142
Vascular Plant,Orobanche ludoviciana var. ludoviciana,Safe,Yosemite National Park,96
Vascular Plant,Orobanche uniflora,Safe,Yosemite National Park,174
Vascular Plant,Orobanche uniflora,Safe,Yosemite National Park,199
Vascular Plant,Orogenia linearifolia,Safe,Yosemite National Park,148
Vascular Plant,Orthilia secunda,Safe,Yosemite National Park,133
Vascular Plant,Orthocarpus cuspidatus ssp. cryptanthus,Safe,Yosemite National Park,159
Vascular Plant,Orthocarpus luteus,Safe,Yosemite National Park,150
Nonvascular Plant,Orthodontium pellucens,Safe,Yosemite National Park,135
Nonvascular Plant,Orthotrichum exiguum,Safe,Yosemite National Park,140
Nonvascular Plant,Orthotrichum ohioense,Safe,Yosemite National Park,168
Nonvascular Plant,Orthotrichum stellatum,Safe,Yosemite National Park,178
Nonvascular Plant,Orthotrichum strangulatum,Safe,Yosemite National Park,147
Mammal,Oryzomys palustris,Safe,Yosemite National Park,141
Mammal,Oryzomys palustris palustris,Safe,Yosemite National Park,118
Vascular Plant,Oryzopsis asperifolia,Safe,Yosemite National Park,157
Vascular Plant,Osmorhiza berteroi,Safe,Yosemite National Park,135
Vascular Plant,Osmorhiza brachypoda,Safe,Yosemite National Park,125
Vascular Plant,Osmorhiza claytonii,Safe,Yosemite National Park,162
Vascular Plant,Osmorhiza depauperata,Safe,Yosemite National Park,163
Vascular Plant,Osmorhiza longistylis,Safe,Yosemite National Park,127
Vascular Plant,Osmorhiza occidentalis,Safe,Yosemite National Park,128
Vascular Plant,Osmunda cinnamomea,Safe,Yosemite National Park,162
Vascular Plant,Osmunda claytoniana,Safe,Yosemite National Park,144
Vascular Plant,Osmunda regalis var. spectabilis,Safe,Yosemite National Park,136
Vascular Plant,Ostrya,Safe,Yosemite National Park,140
Vascular Plant,Ostrya virginiana,Safe,Yosemite National Park,167
Mammal,Otospermophilus beecheyi,Safe,Yosemite National Park,149
Bird,Otus asio,Safe,Yosemite National Park,169
Bird,Otus flammeolus,Safe,Yosemite National Park,127
Mammal,Ovis aries,Safe,Yosemite National Park,126
Mammal,Ovis canadensis,Species of Concern,Yosemite National Park,117
Mammal,Ovis canadensis sierrae,Endangered,Yosemite National Park,39
Vascular Plant,Oxalis corniculata,Safe,Yosemite National Park,153
Vascular Plant,Oxalis corniculata,Safe,Yosemite National Park,164
Vascular Plant,Oxalis dillenii,Safe,Yosemite National Park,174
Vascular Plant,Oxalis dillenii,Safe,Yosemite National Park,147
Vascular Plant,Oxalis grandis,Safe,Yosemite National Park,146
Vascular Plant,Oxalis montana,Safe,Yosemite National Park,161
Vascular Plant,Oxalis stricta,Safe,Yosemite National Park,147
Vascular Plant,Oxalis violacea,Safe,Yosemite National Park,159
Vascular Plant,Oxalis violacea,Safe,Yosemite National Park,125
Vascular Plant,Oxydendrum arboreum,Safe,Yosemite National Park,164
